ea_id,ea_latitude,ea_longitude,time,spei
10101088800910,14.25,37.75,2021-03-16,-0.99590355
10102088801010,14.25,38.25,2021-03-16,-0.030787729
10103088800709,14.25,38.25,2021-03-16,-0.030787729
10104010100101,14.25,38.25,2021-03-16,-0.030787729
10104088800405,14.25,38.25,2021-03-16,-0.030787729
10105088800712,14.25,37.75,2021-03-16,-0.99590355
10105088802215,13.75,38.25,2021-03-16,0.28011397
10106088801204,13.75,38.25,2021-03-16,0.28011397
10107010100213,14.25,38.25,2021-03-16,-0.030787729
10108010100218,14.25,37.75,2021-03-16,-0.99590355
10201088801806,14.25,38.75,2021-03-16,0.72604257
10202088801509,14.25,39.25,2021-03-16,1.2547238
10203020100103,14.25,39.25,2021-03-16,1.2547238
10203088800910,14.25,39.25,2021-03-16,1.2547238
10204088800713,14.25,38.75,2021-03-16,0.72604257
10205088801106,14.25,38.75,2021-03-16,0.72604257
10206088801508,14.25,38.75,2021-03-16,0.72604257
10207088802009,13.75,38.75,2021-03-16,0.90393937
10208088802007,13.75,38.75,2021-03-16,0.90393937
10209010100218,14.25,38.75,2021-03-16,0.72604257
10210088801507,13.25,38.75,2021-03-16,-0.8133611
10211010100302,13.75,38.75,2021-03-16,0.90393937
10212010100510,14.25,38.75,2021-03-16,0.72604257
10302088800603,14.25,39.75,2021-03-16,1.1970997
10303088802005,14.25,39.75,2021-03-16,1.1970997
10304088801407,14.25,39.25,2021-03-16,1.2547238
10305088801602,13.75,39.25,2021-03-16,1.6032081
10306010100104,13.75,39.75,2021-03-16,1.5776492
10306088801803,13.75,39.75,2021-03-16,1.5776492
10307088801303,13.75,39.75,2021-03-16,1.5776492
10308010100402,14.25,39.25,2021-03-16,1.2547238
10309010100311,13.75,39.75,2021-03-16,1.5776492
10401088800209,12.75,39.25,2021-03-16,2.3601358
10401088801804,12.75,39.25,2021-03-16,2.3601358
10403088800201,12.75,39.75,2021-03-16,1.8938075
10403088801801,12.25,39.75,2021-03-16,1.7807796
10405010100123,12.25,39.75,2021-03-16,1.7807796
10405088800102,12.25,39.25,2021-03-16,2.3056953
10408010100204,12.25,39.75,2021-03-16,1.7807796
10501088800902,14.25,37.25,2021-03-16,-1.380731
10502020100102,13.75,37.25,2021-03-16,-0.002080494
10502088801410,13.75,37.25,2021-03-16,-0.002080494
10503088800803,13.25,36.75,2021-03-16,-1.3102565
10601010100215,13.75,39.25,2021-03-16,1.6032081
10602010100216,13.75,39.25,2021-03-16,1.6032081
10604010100137,13.75,39.25,2021-03-16,1.6032081
10605010100313,13.25,39.25,2021-03-16,-0.33629185
10606010100423,13.25,39.25,2021-03-16,-0.33629185
10701088800415,13.25,39.25,2021-03-16,-0.33629185
10701088802004,13.25,39.25,2021-03-16,-0.33629185
10702010100112,13.25,39.75,2021-03-16,1.8424834
10702088801409,13.25,39.25,2021-03-16,-0.33629185
10703088801107,13.75,39.25,2021-03-16,1.6032081
10704088800402,13.75,39.75,2021-03-16,1.5776492
20101010100104,11.75,41.25,2021-03-16,-1.7449083
20101088800704,11.75,41.25,2021-03-16,-1.7449083
20103010100203,11.75,41.25,2021-03-16,-1.7449083
20103088800401,11.75,41.25,2021-03-16,-1.7449083
20103088801102,11.25,41.25,2021-03-16,-1.7093655
20106010100102,11.75,40.25,2021-03-16,0.3646836
20106088801201,11.75,40.25,2021-03-16,0.3646836
20108088800804,11.25,40.25,2021-03-16,0.025997227
20201088800301,13.25,39.75,2021-03-16,1.8424834
20202020100102,13.75,39.75,2021-03-16,1.5776492
20202088800202,14.25,39.75,2021-03-16,1.1970997
20203010100206,13.25,39.75,2021-03-16,1.8424834
20203088800202,13.75,39.75,2021-03-16,1.5776492
20203088800905,13.25,39.75,2021-03-16,1.8424834
20205088800207,13.75,40.25,2021-03-16,0.81858313
20205088800715,13.75,39.75,2021-03-16,1.5776492
20206088800113,14.25,39.75,2021-03-16,1.1970997
