ea_id,ea_latitude,ea_longitude,time,spei
10101088800910,14.25,37.75,2020-03-16,-1.6161518
10102088801010,14.25,38.25,2020-03-16,-1.5208671
10103088800709,14.25,38.25,2020-03-16,-1.5208671
10104010100101,14.25,38.25,2020-03-16,-1.5208671
10104088800405,14.25,38.25,2020-03-16,-1.5208671
10105088800712,14.25,37.75,2020-03-16,-1.6161518
10105088802215,13.75,38.25,2020-03-16,-1.512124
10106088801204,13.75,38.25,2020-03-16,-1.512124
10107010100213,14.25,38.25,2020-03-16,-1.5208671
10108010100218,14.25,37.75,2020-03-16,-1.6161518
10201088801806,14.25,38.75,2020-03-16,-1.5599118
10202088801509,14.25,39.25,2020-03-16,-0.6435958
10203020100103,14.25,39.25,2020-03-16,-0.6435958
10203088800910,14.25,39.25,2020-03-16,-0.6435958
10204088800713,14.25,38.75,2020-03-16,-1.5599118
10205088801106,14.25,38.75,2020-03-16,-1.5599118
10206088801508,14.25,38.75,2020-03-16,-1.5599118
10207088802009,13.75,38.75,2020-03-16,-0.99359393
10208088802007,13.75,38.75,2020-03-16,-0.99359393
10209010100218,14.25,38.75,2020-03-16,-1.5599118
10210088801507,13.25,38.75,2020-03-16,-0.8133611
10211010100302,13.75,38.75,2020-03-16,-0.99359393
10212010100510,14.25,38.75,2020-03-16,-1.5599118
10302088800603,14.25,39.75,2020-03-16,-0.13403964
10303088802005,14.25,39.75,2020-03-16,-0.13403964
10304088801407,14.25,39.25,2020-03-16,-0.6435958
10305088801602,13.75,39.25,2020-03-16,-0.34065816
10306010100104,13.75,39.75,2020-03-16,0.019442502
10306088801803,13.75,39.75,2020-03-16,0.019442502
10307088801303,13.75,39.75,2020-03-16,0.019442502
10308010100402,14.25,39.25,2020-03-16,-0.6435958
10309010100311,13.75,39.75,2020-03-16,0.019442502
10401088800209,12.75,39.25,2020-03-16,0.06356407
10401088801804,12.75,39.25,2020-03-16,0.06356407
10403088800201,12.75,39.75,2020-03-16,-0.07695716
10403088801801,12.25,39.75,2020-03-16,-0.013316952
10405010100123,12.25,39.75,2020-03-16,-0.013316952
10405088800102,12.25,39.25,2020-03-16,0.1779921
10408010100204,12.25,39.75,2020-03-16,-0.013316952
10501088800902,14.25,37.25,2020-03-16,-1.380731
10502020100102,13.75,37.25,2020-03-16,-1.4808017
10502088801410,13.75,37.25,2020-03-16,-1.4808017
10503088800803,13.25,36.75,2020-03-16,-0.95414877
10601010100215,13.75,39.25,2020-03-16,-0.34065816
10602010100216,13.75,39.25,2020-03-16,-0.34065816
10604010100137,13.75,39.25,2020-03-16,-0.34065816
10605010100313,13.25,39.25,2020-03-16,-0.33629185
10606010100423,13.25,39.25,2020-03-16,-0.33629185
10701088800415,13.25,39.25,2020-03-16,-0.33629185
10701088802004,13.25,39.25,2020-03-16,-0.33629185
10702010100112,13.25,39.75,2020-03-16,0.023853358
10702088801409,13.25,39.25,2020-03-16,-0.33629185
10703088801107,13.75,39.25,2020-03-16,-0.34065816
10704088800402,13.75,39.75,2020-03-16,0.019442502
20101010100104,11.75,41.25,2020-03-16,0.019894945
20101088800704,11.75,41.25,2020-03-16,0.019894945
20103010100203,11.75,41.25,2020-03-16,0.019894945
20103088800401,11.75,41.25,2020-03-16,0.019894945
20103088801102,11.25,41.25,2020-03-16,0.0414942
20106010100102,11.75,40.25,2020-03-16,-0.120309465
20106088801201,11.75,40.25,2020-03-16,-0.120309465
20108088800804,11.25,40.25,2020-03-16,0.050993957
20201088800301,13.25,39.75,2020-03-16,0.023853358
20202020100102,13.75,39.75,2020-03-16,0.019442502
20202088800202,14.25,39.75,2020-03-16,-0.13403964
20203010100206,13.25,39.75,2020-03-16,0.023853358
20203088800202,13.75,39.75,2020-03-16,0.019442502
20203088800905,13.25,39.75,2020-03-16,0.023853358
20205088800207,13.75,40.25,2020-03-16,-0.47817984
20205088800715,13.75,39.75,2020-03-16,0.019442502
20206088800113,14.25,39.75,2020-03-16,-0.13403964
20206088800803,14.25,40.25,2020-03-16,-0.6462881
20206088801304,14.25,39.75,2020-03-16,-0.13403964
20207010100104,13.25,40.75,2020-03-16,-0.695462
20301020100111,9.25,40.25,2020-03-16,0.13943906
20301088800303,9.25,40.25,2020-03-16,0.13943906
20302088800306,9.25,39.75,2020-03-16,0.15082885
20303088800501,10.25,40.75,2020-03-16,0.07231152
20304088800703,9.75,40.25,2020-03-16,0.19739342
20305010100306,8.75,40.25,2020-03-16,0.16525784
20305010100601,8.75,40.25,2020-03-16,0.16525784
20306088800903,9.25,39.75,2020-03-16,0.15082885
20401088800602,12.25,40.25,2020-03-16,-0.1685189
20403010100102,12.25,40.25,2020-03-16,-0.1685189
20403088800302,12.75,40.25,2020-03-16,-0.4900728
20404088800501,12.25,39.75,2020-03-16,-0.013316952
20405088800405,12.25,39.75,2020-03-16,-0.013316952
20501088800601,10.75,40.25,2020-03-16,0.078580946
20502088800303,10.25,40.25,2020-03-16,0.10067009
20502088801101,9.75,40.25,2020-03-16,0.19739342
20503010100101,10.75,40.25,2020-03-16,0.078580946
20504088800505,10.75,40.25,2020-03-16,0.078580946
20504088801102,10.25,40.25,2020-03-16,0.10067009
20601010100306,11.75,40.75,2020-03-16,0.032085113
20601010100330,11.75,40.75,2020-03-16,0.032085113
30103088803101,12.75,38.25,2020-03-16,-0.9624129
30106088801805,13.25,38.25,2020-03-16,-0.56663215
30202088802410,12.25,37.75,2020-03-16,-0.71858716
30206010100105,11.75,38.75,2020-03-16,0.099825725
30206088800908,11.75,38.75,2020-03-16,0.099825725
30209088803514,11.25,37.75,2020-03-16,-0.17207989
30214020100104,11.25,37.75,2020-03-16,-0.17207989
30303088800803,12.25,39.25,2020-03-16,0.1779921
30307088802601,11.75,39.25,2020-03-16,0.17456691
30309010100310,11.75,39.75,2020-03-16,0.063667424
30312088800504,11.75,39.25,2020-03-16,0.17456691
30401088801512,11.25,38.75,2020-03-16,0.1801921
30404088801907,11.25,39.75,2020-03-16,0.090416096
30409010100102,10.75,39.75,2020-03-16,0.14186516
30409088800307,11.25,39.25,2020-03-16,0.11141236
30412088800503,10.75,38.75,2020-03-16,0.10174558
30416088801301,10.75,38.75,2020-03-16,0.10174558
30421010100402,10.75,38.75,2020-03-16,0.10174558
30505088800505,10.25,39.75,2020-03-16,0.14236932
30512088800206,10.25,39.75,2020-03-16,0.14236932
30519088801304,9.75,39.75,2020-03-16,0.12536296
30526010100201,10.25,39.75,2020-03-16,0.14236932
30602088802210,11.25,37.75,2020-03-16,-0.17207989
30606088800202,10.75,38.25,2020-03-16,0.1774326
30610010100110,10.25,37.75,2020-03-16,-0.007257632
30610088800708,10.25,37.75,2020-03-16,-0.007257632
30614088801003,10.25,38.25,2020-03-16,0.10345922
30616010100207,10.75,37.75,2020-03-16,0.022913773
30701088800919,11.75,37.25,2020-03-16,-0.6890724
30703088802911,11.25,37.25,2020-03-16,-0.5474611
30706010100103,10.75,37.25,2020-03-16,-0.44984597
