ea_id,ea_latitude,ea_longitude,time,spei
10101088800910,14.25,37.75,2020-12-16,-1.6271693
10102088801010,14.25,38.25,2020-12-16,-1.2699045
10103088800709,14.25,38.25,2020-12-16,-1.2699045
10104010100101,14.25,38.25,2020-12-16,-1.2699045
10104088800405,14.25,38.25,2020-12-16,-1.2699045
10105088800712,14.25,37.75,2020-12-16,-1.6271693
10105088802215,13.75,38.25,2020-12-16,-1.0915068
10106088801204,13.75,38.25,2020-12-16,-1.0915068
10107010100213,14.25,38.25,2020-12-16,-1.2699045
10108010100218,14.25,37.75,2020-12-16,-1.6271693
10201088801806,14.25,38.75,2020-12-16,-1.1906576
10202088801509,14.25,39.25,2020-12-16,-0.7173315
10203020100103,14.25,39.25,2020-12-16,-0.7173315
10203088800910,14.25,39.25,2020-12-16,-0.7173315
10204088800713,14.25,38.75,2020-12-16,-1.1906576
10205088801106,14.25,38.75,2020-12-16,-1.1906576
10206088801508,14.25,38.75,2020-12-16,-1.1906576
10207088802009,13.75,38.75,2020-12-16,-1.3285111
10208088802007,13.75,38.75,2020-12-16,-1.3285111
10209010100218,14.25,38.75,2020-12-16,-1.1906576
10210088801507,13.25,38.75,2020-12-16,-0.7344052
10211010100302,13.75,38.75,2020-12-16,-1.3285111
10212010100510,14.25,38.75,2020-12-16,-1.1906576
10302088800603,14.25,39.75,2020-12-16,-0.25664175
10303088802005,14.25,39.75,2020-12-16,-0.25664175
10304088801407,14.25,39.25,2020-12-16,-0.7173315
10305088801602,13.75,39.25,2020-12-16,-0.9936704
10306010100104,13.75,39.75,2020-12-16,-0.23072678
10306088801803,13.75,39.75,2020-12-16,-0.23072678
10307088801303,13.75,39.75,2020-12-16,-0.23072678
10308010100402,14.25,39.25,2020-12-16,-0.7173315
10309010100311,13.75,39.75,2020-12-16,-0.23072678
10401088800209,12.75,39.25,2020-12-16,0.035197828
10401088801804,12.75,39.25,2020-12-16,0.035197828
10403088800201,12.75,39.75,2020-12-16,-0.1370475
10403088801801,12.25,39.75,2020-12-16,0.59626204
10405010100123,12.25,39.75,2020-12-16,0.59626204
10405088800102,12.25,39.25,2020-12-16,0.5353584
10408010100204,12.25,39.75,2020-12-16,0.59626204
10501088800902,14.25,37.25,2020-12-16,-1.0357823
10502020100102,13.75,37.25,2020-12-16,-1.3285918
10502088801410,13.75,37.25,2020-12-16,-1.3285918
10503088800803,13.25,36.75,2020-12-16,-1.7381985
10601010100215,13.75,39.25,2020-12-16,-0.9936704
10602010100216,13.75,39.25,2020-12-16,-0.9936704
10604010100137,13.75,39.25,2020-12-16,-0.9936704
10605010100313,13.25,39.25,2020-12-16,-0.523909
10606010100423,13.25,39.25,2020-12-16,-0.523909
10701088800415,13.25,39.25,2020-12-16,-0.523909
10701088802004,13.25,39.25,2020-12-16,-0.523909
10702010100112,13.25,39.75,2020-12-16,-0.53180707
10702088801409,13.25,39.25,2020-12-16,-0.523909
10703088801107,13.75,39.25,2020-12-16,-0.9936704
10704088800402,13.75,39.75,2020-12-16,-0.23072678
20101010100104,11.75,41.25,2020-12-16,1.3732322
20101088800704,11.75,41.25,2020-12-16,1.3732322
20103010100203,11.75,41.25,2020-12-16,1.3732322
20103088800401,11.75,41.25,2020-12-16,1.3732322
20103088801102,11.25,41.25,2020-12-16,0.8795082
20106010100102,11.75,40.25,2020-12-16,0.5613686
20106088801201,11.75,40.25,2020-12-16,0.5613686
20108088800804,11.25,40.25,2020-12-16,1.2153857
20201088800301,13.25,39.75,2020-12-16,-0.53180707
20202020100102,13.75,39.75,2020-12-16,-0.23072678
20202088800202,14.25,39.75,2020-12-16,-0.25664175
20203010100206,13.25,39.75,2020-12-16,-0.53180707
20203088800202,13.75,39.75,2020-12-16,-0.23072678
20203088800905,13.25,39.75,2020-12-16,-0.53180707
20205088800207,13.75,40.25,2020-12-16,-0.13732821
20205088800715,13.75,39.75,2020-12-16,-0.23072678
20206088800113,14.25,39.75,2020-12-16,-0.25664175
20206088800803,14.25,40.25,2020-12-16,0.12487675
20206088801304,14.25,39.75,2020-12-16,-0.25664175
20207010100104,13.25,40.75,2020-12-16,-0.18231896
20301020100111,9.25,40.25,2020-12-16,1.697548
20301088800303,9.25,40.25,2020-12-16,1.697548
20302088800306,9.25,39.75,2020-12-16,1.6146773
20303088800501,10.25,40.75,2020-12-16,1.6524103
20304088800703,9.75,40.25,2020-12-16,1.7053452
20305010100306,8.75,40.25,2020-12-16,1.6922334
20305010100601,8.75,40.25,2020-12-16,1.6922334
20306088800903,9.25,39.75,2020-12-16,1.6146773
20401088800602,12.25,40.25,2020-12-16,0.9039982
20403010100102,12.25,40.25,2020-12-16,0.9039982
20403088800302,12.75,40.25,2020-12-16,0.13025038
20404088800501,12.25,39.75,2020-12-16,0.59626204
20405088800405,12.25,39.75,2020-12-16,0.59626204
20501088800601,10.75,40.25,2020-12-16,1.3011109
20502088800303,10.25,40.25,2020-12-16,1.9227172
20502088801101,9.75,40.25,2020-12-16,1.7053452
20503010100101,10.75,40.25,2020-12-16,1.3011109
20504088800505,10.75,40.25,2020-12-16,1.3011109
20504088801102,10.25,40.25,2020-12-16,1.9227172
20601010100306,11.75,40.75,2020-12-16,1.3367525
20601010100330,11.75,40.75,2020-12-16,1.3367525
30103088803101,12.75,38.25,2020-12-16,-1.1621615
30106088801805,13.25,38.25,2020-12-16,-0.07214158
30202088802410,12.25,37.75,2020-12-16,-0.8043009
30206010100105,11.75,38.75,2020-12-16,0.47594818
30206088800908,11.75,38.75,2020-12-16,0.47594818
30209088803514,11.25,37.75,2020-12-16,0.30791682
30214020100104,11.25,37.75,2020-12-16,0.30791682
30303088800803,12.25,39.25,2020-12-16,0.5353584
30307088802601,11.75,39.25,2020-12-16,0.9736499
30309010100310,11.75,39.75,2020-12-16,1.1296097
30312088800504,11.75,39.25,2020-12-16,0.9736499
30401088801512,11.25,38.75,2020-12-16,0.73645175
30404088801907,11.25,39.75,2020-12-16,1.5025259
30409010100102,10.75,39.75,2020-12-16,1.7552456
30409088800307,11.25,39.25,2020-12-16,1.090618
30412088800503,10.75,38.75,2020-12-16,1.0300318
30416088801301,10.75,38.75,2020-12-16,1.0300318
30421010100402,10.75,38.75,2020-12-16,1.0300318
30505088800505,10.25,39.75,2020-12-16,1.6886837
30512088800206,10.25,39.75,2020-12-16,1.6886837
30519088801304,9.75,39.75,2020-12-16,1.9146596
30526010100201,10.25,39.75,2020-12-16,1.6886837
30602088802210,11.25,37.75,2020-12-16,0.30791682
30606088800202,10.75,38.25,2020-12-16,0.7108632
30610010100110,10.25,37.75,2020-12-16,0.46713316
30610088800708,10.25,37.75,2020-12-16,0.46713316
30614088801003,10.25,38.25,2020-12-16,0.785126
30616010100207,10.75,37.75,2020-12-16,0.56430924
30701088800919,11.75,37.25,2020-12-16,-0.07363847
30703088802911,11.25,37.25,2020-12-16,0.18249957
30706010100103,10.75,37.25,2020-12-16,-0.4122866
30707088800708,10.75,37.75,2020-12-16,0.56430924
30710088801809,9.75,36.75,2020-12-16,-0.15420403
30714010100520,10.75,37.25,2020-12-16,-0.4122866
30803030100101,12.25,38.75,2020-12-16,0.11768854
30803088802708,12.25,38.75,2020-12-16,0.11768854
30808088800201,12.75,39.25,2020-12-16,0.035197828
30902088800605,10.75,36.75,2020-12-16,-0.30338344
30906088802103,11.25,36.75,2020-12-16,0.20264705
30910010100304,10.75,36.75,2020-12-16,-0.30338344
31002088801007,11.25,39.75,2020-12-16,1.5025259
31004088801803,10.75,39.75,2020-12-16,1.7552456
31007010100107,11.25,40.25,2020-12-16,1.2153857
31101088800314,11.75,37.25,2020-12-16,-0.07363847
31101088800715,11.25,37.25,2020-12-16,0.18249957
31105010500201,11.75,37.25,2020-12-16,-0.07363847
31201088800105,11.25,39.75,2020-12-16,1.5025259
31201088800502,10.75,39.75,2020-12-16,1.7552456
31301088800101,11.25,39.75,2020-12-16,1.5025259
31301088800401,11.25,39.75,2020-12-16,1.5025259
31303010300223,11.25,39.75,2020-12-16,1.5025259
31401088800203,12.75,37.25,2020-12-16,-1.3992267
31401088800709,12.75,37.25,2020-12-16,-1.3992267
31405010100309,12.75,37.25,2020-12-16,-1.3992267
31503088800107,12.75,37.75,2020-12-16,-0.7636719
31506010100103,12.25,37.75,2020-12-16,-0.8043009
31506088800509,12.75,37.75,2020-12-16,-0.7636719
31511088801109,12.25,37.25,2020-12-16,-0.92810345
31603088801008,12.25,35.75,2020-12-16,-0.9982167
31604088800605,12.75,36.75,2020-12-16,-0.9891148
31605010100105,13.75,36.25,2020-12-16,-1.0846252
40116010100105,9.25,34.75,2020-12-16,0.041060768
40203088800403,10.25,36.75,2020-12-16,-0.18561305
40212088800506,8.75,36.75,2020-12-16,1.0292815
40302010100105,8.75,35.75,2020-12-16,0.3055798
40302088801201,8.75,35.75,2020-12-16,0.3055798
40310088800903,8.25,35.75,2020-12-16,0.40220323
40403088803808,7.75,37.25,2020-12-16,1.1138024
40409088801903,7.75,36.75,2020-12-16,1.0592095
40416088800808,7.75,36.75,2020-12-16,1.0592095
40417010100207,7.75,36.75,2020-12-16,1.0592095
40502088800607,9.25,37.75,2020-12-16,-0.22493303
40511088800604,9.25,38.25,2020-12-16,0.59852785
40521020100101,9.75,38.25,2020-12-16,0.5167006
40601088802404,9.75,38.25,2020-12-16,0.5167006
40606088801505,9.75,38.75,2020-12-16,1.1305419
40701088801707,8.75,39.75,2020-12-16,1.7222965
40702030100113,8.75,39.75,2020-12-16,1.7222965
40706088802003,8.75,38.75,2020-12-16,1.1600621
40804088800112,8.75,39.75,2020-12-16,1.7222965
40807010100204,8.25,39.25,2020-12-16,1.5709871
40812088800704,7.75,39.75,2020-12-16,1.7158257
40818088802107,7.25,39.25,2020-12-16,1.3820338
40903010100103,9.25,41.25,2020-12-16,0.3821124
40903088802905,9.25,41.25,2020-12-16,0.3821124
40909088802804,8.25,40.25,2020-12-16,1.7671907
40913088802102,9.25,40.75,2020-12-16,0.27354127
41001088801403,9.25,42.25,2020-12-16,-0.10683214
41008088801110,9.25,41.75,2020-12-16,1.9838088
41009010100207,9.25,41.75,2020-12-16,1.9838088
41013088801410,9.25,41.75,2020-12-16,1.9838088
41109088800302,7.25,40.25,2020-12-16,1.6403294
41112010100108,6.25,39.75,2020-12-16,0.067399
41117088800104,7.25,40.75,2020-12-16,1.6697478
41207088800703,4.75,38.25,2020-12-16,0.7222737
41212088800904,4.75,37.25,2020-12-16,1.1211404
41303088803505,8.25,38.25,2020-12-16,1.2203324
41310088801505,8.25,38.25,2020-12-16,1.2203324
41401088802208,5.75,38.75,2020-12-16,0.28561807
41407088800512,5.25,39.75,2020-12-16,-0.43847665
41502088800405,6.25,38.25,2020-12-16,0.51480657
41506088800605,5.75,38.25,2020-12-16,0.24588269
41602020100103,9.25,38.75,2020-12-16,1.2426674
41602088800902,9.25,38.75,2020-12-16,1.2426674
41606088800702,8.75,38.75,2020-12-16,1.1600621
41701088800105,7.25,38.25,2020-12-16,1.1573727
41704088803702,6.75,38.75,2020-12-16,1.0554655
41709088800509,6.75,39.25,2020-12-16,1.0057732
41801088800702,8.75,35.25,2020-12-16,0.2123798
41803010100206,8.75,35.25,2020-12-16,0.2123798
41805088802106,8.25,34.75,2020-12-16,0.073621884
41907088801302,9.25,37.25,2020-12-16,0.986785
41911088801308,9.25,37.25,2020-12-16,0.986785
42002088802503,8.25,36.25,2020-12-16,0.7776649
42007088801902,8.25,36.75,2020-12-16,1.1197604
42101010101005,8.75,39.25,2020-12-16,1.3839134
42101010501435,8.75,39.25,2020-12-16,1.3839134
42323010101103,8.75,38.75,2020-12-16,1.1600621
42424010100685,9.25,38.75,2020-12-16,1.2426674
42828010100624,9.25,36.75,2020-12-16,0.5735991
43030010100345,8.75,38.75,2020-12-16,1.1600621
43131010100723,7.25,38.75,2020-12-16,1.2210214
43535010100252,7.75,38.75,2020-12-16,1.3476493
50103088801103,9.75,41.75,2020-12-16,1.811524
50109088800301,9.75,41.25,2020-12-16,1.5515512
50202088801303,9.25,42.75,2020-12-16,0.5825924
50205030100101,9.75,42.75,2020-12-16,0.6895184
50205088802405,9.75,43.25,2020-12-16,1.7370911
50206088801407,9.25,43.25,2020-12-16,-0.29052138
50212010100806,9.25,42.75,2020-12-16,0.5825924
50212010101601,9.25,42.75,2020-12-16,0.5825924
50212010101923,9.25,42.75,2020-12-16,0.5825924
50212010102805,9.25,42.75,2020-12-16,0.5825924
50213088801502,9.25,42.75,2020-12-16,0.5825924
50301088800706,8.25,42.75,2020-12-16,-1.031893
50303088800907,8.25,44.25,2020-12-16,0.8820771
50304088801205,7.75,45.25,2020-12-16,-1.2092628
50309088800903,8.25,43.75,2020-12-16,1.6636264
50310010100201,7.75,43.75,2020-12-16,1.5727236
50312010101002,8.25,43.75,2020-12-16,1.6636264
50405088800906,8.25,42.25,2020-12-16,-0.30949044
50405088801501,8.25,41.75,2020-12-16,1.2888962
50408088800501,7.25,42.25,2020-12-16,1.9442648
50502088800603,6.75,44.25,2020-12-16,-0.38357404
50506088800603,7.75,44.75,2020-12-16,-0.35928506
50511010100602,6.75,44.25,2020-12-16,-0.38357404
50602088800702,5.75,43.25,2020-12-16,-2.1663191
50604088800604,5.75,43.75,2020-12-16,-1.556854
50605020100107,5.75,44.25,2020-12-16,-0.767903
50606088800801,5.25,44.75,2020-12-16,-0.7592623
50610088800304,6.25,43.75,2020-12-16,-1.217337
50611010100206,5.75,43.75,2020-12-16,-1.556854
50611010101009,5.75,43.75,2020-12-16,-1.556854
50703088800901,6.75,46.25,2020-12-16,-0.40589792
50707088800603,7.25,47.25,2020-12-16,-1.1626093
50801010100308,6.75,41.75,2020-12-16,1.1322412
50802088801803,5.25,41.75,2020-12-16,-2.0774786
50805088800704,6.25,42.25,2020-12-16,-0.18682258
50808088801601,4.25,41.75,2020-12-16,-1.3490629
50901010100102,5.25,40.75,2020-12-16,-0.26185313
50902088801202,4.25,41.75,2020-12-16,-1.3490629
50905088800202,4.75,41.75,2020-12-16,-2.049692
50907088800903,6.25,41.25,2020-12-16,0.55819887
51003088800201,7.25,42.75,2020-12-16,1.9216526
51004088801303,7.25,43.25,2020-12-16,1.7092824
51103088801903,3.75,39.25,2020-12-16,-0.41528594
60101088800403,10.25,34.75,2020-12-16,-0.606832
60103088801802,9.75,34.75,2020-12-16,-0.22287916
60103088804602,9.75,34.75,2020-12-16,-0.22287916
60103088806701,10.25,34.75,2020-12-16,-0.606832
60104088800802,10.75,35.25,2020-12-16,-1.0613939
60105088801701,9.75,34.75,2020-12-16,-0.22287916
60105088803201,9.75,34.75,2020-12-16,-0.22287916
60107088800402,10.25,34.75,2020-12-16,-0.606832
60108010100106,10.25,34.75,2020-12-16,-0.606832
60108010100205,10.25,34.75,2020-12-16,-0.606832
60108010100319,10.25,34.75,2020-12-16,-0.606832
60108010100415,10.25,34.75,2020-12-16,-0.606832
60201010100103,11.25,36.25,2020-12-16,-1.4556447
60201088801903,11.25,36.25,2020-12-16,-1.4556447
60203010100106,10.75,35.75,2020-12-16,-1.2544864
60203088800704,10.75,35.75,2020-12-16,-1.2544864
60203088802004,10.75,35.75,2020-12-16,-1.2544864
60205040100108,10.25,36.25,2020-12-16,-0.43195054
60205088801701,10.25,36.25,2020-12-16,-0.43195054
60206020100103,11.25,36.25,2020-12-16,-1.4556447
60206088800203,11.25,36.25,2020-12-16,-1.4556447
60206088800904,11.25,36.25,2020-12-16,-1.4556447
60207030100102,10.75,35.75,2020-12-16,-1.2544864
60207088801401,10.25,35.75,2020-12-16,-1.2844824
60302010100105,10.25,35.25,2020-12-16,-1.2501749
60305010100106,9.25,36.25,2020-12-16,0.41794232
60401088802401,9.25,34.25,2020-12-16,-0.5047311
70104088801204,8.25,38.25,2020-12-16,1.2203324
70108088800802,7.75,37.75,2020-12-16,1.2292485
70110010100205,8.25,37.75,2020-12-16,1.2415757
70112088800907,8.25,38.25,2020-12-16,1.2203324
70205030100103,7.25,38.25,2020-12-16,1.1573727
70205088801202,7.25,37.75,2020-12-16,1.1830585
70210088801703,7.75,37.75,2020-12-16,1.2292485
70211010100614,7.75,37.75,2020-12-16,1.2292485
70302088800701,7.25,37.75,2020-12-16,1.1830585
70305088801101,7.25,37.75,2020-12-16,1.1830585
70309010100307,7.25,37.75,2020-12-16,1.1830585
70403088802407,6.75,38.75,2020-12-16,1.0554655
70407088801207,6.25,38.75,2020-12-16,0.583358
70409010100108,6.25,38.75,2020-12-16,0.583358
70410088800810,6.75,38.25,2020-12-16,1.0357755
70414088800609,6.75,38.25,2020-12-16,1.0357755
70418088801803,6.75,38.75,2020-12-16,1.0554655
70420010100106,7.25,38.75,2020-12-16,1.2210214
70501088800605,6.25,38.25,2020-12-16,0.51480657
70503088801401,6.25,38.25,2020-12-16,0.51480657
70602088802005,7.25,37.75,2020-12-16,1.1830585
70603010100105,6.75,37.75,2020-12-16,0.9918266
70606088801009,6.75,37.75,2020-12-16,0.9918266
70610088800907,6.75,37.25,2020-12-16,0.90828717
70613010100707,6.75,37.75,2020-12-16,0.9918266
70701010100104,6.25,36.25,2020-12-16,0.7069488
70702088802709,5.75,36.75,2020-12-16,0.84216446
70706088801507,4.75,36.25,2020-12-16,-0.29767653
70904030100101,7.25,36.25,2020-12-16,0.61065924
70904088801204,7.25,36.25,2020-12-16,0.61065924
70909088800504,7.25,35.75,2020-12-16,0.339279
71003088801004,6.75,37.25,2020-12-16,0.90828717
71005020100101,6.25,37.75,2020-12-16,0.31614542
71008088801603,6.25,37.25,2020-12-16,0.4939836
71013088801005,6.25,37.25,2020-12-16,0.4939836
71016010100610,6.25,37.75,2020-12-16,0.31614542
71104088800912,6.75,35.75,2020-12-16,0.32282764
71110010100102,7.25,35.75,2020-12-16,0.339279
71110088800906,7.25,35.75,2020-12-16,0.339279
71201088801101,7.75,37.75,2020-12-16,1.2292485
71201088802507,7.75,37.25,2020-12-16,1.1138024
71308010100210,7.25,38.25,2020-12-16,1.1573727
71501030100102,5.75,37.75,2020-12-16,0.39050698
71502088801308,5.75,37.25,2020-12-16,0.6383511
71504088803610,5.25,37.25,2020-12-16,0.9475814
71601088800404,7.25,38.25,2020-12-16,1.1573727
71601088804904,7.25,38.25,2020-12-16,1.1573727
71701030100103,7.25,36.75,2020-12-16,0.92069095
71701088802301,7.25,37.25,2020-12-16,1.0365162
71704088800902,7.25,37.25,2020-12-16,1.0365162
71801088800504,6.25,36.75,2020-12-16,0.49981436
71801088801406,6.25,36.75,2020-12-16,0.49981436
71901088801705,7.25,36.75,2020-12-16,0.92069095
71901088803902,6.75,36.75,2020-12-16,0.6232527
72001088800308,8.25,38.25,2020-12-16,1.2203324
72003088802401,7.75,38.25,2020-12-16,1.1234093
72005010100203,7.75,38.25,2020-12-16,1.1234093
120101088801001,8.25,34.75,2020-12-16,0.073621884
120103010100402,7.75,34.25,2020-12-16,-0.31156325
120103088800301,7.75,34.25,2020-12-16,-0.31156325
120105010100102,6.75,35.25,2020-12-16,0.26716274
120105088800804,6.75,35.25,2020-12-16,0.26716274
120105088801201,6.25,35.25,2020-12-16,0.85676193
120106010100108,8.25,34.75,2020-12-16,0.073621884
120106010100205,8.25,34.75,2020-12-16,0.073621884
120106010100215,8.25,34.75,2020-12-16,0.073621884
120106010100303,8.25,34.75,2020-12-16,0.073621884
120106010100323,8.25,34.75,2020-12-16,0.073621884
120106010100504,8.25,34.75,2020-12-16,0.073621884
120106010100515,8.25,34.75,2020-12-16,0.073621884
120106010100525,8.25,34.75,2020-12-16,0.073621884
120201010100102,8.25,33.75,2020-12-16,-0.8091615
120201088800501,8.25,33.75,2020-12-16,-0.8091615
120201088802501,8.25,33.75,2020-12-16,-0.8091615
120202088802101,8.25,33.75,2020-12-16,-0.8091615
120203010100102,8.25,33.25,2020-12-16,-1.1915025
120205010100101,8.25,33.75,2020-12-16,-0.8091615
120301010100101,7.25,35.25,2020-12-16,0.059551913
120301010100113,7.25,35.25,2020-12-16,0.059551913
120301010100211,7.25,35.25,2020-12-16,0.059551913
120301088800101,7.25,35.25,2020-12-16,0.059551913
120301088800201,7.25,35.25,2020-12-16,0.059551913
120301088800404,7.25,35.25,2020-12-16,0.059551913
120301088800707,7.25,35.25,2020-12-16,0.059551913
120301088801001,7.25,35.25,2020-12-16,0.059551913
120302088800703,7.25,35.25,2020-12-16,0.059551913
120302088800803,7.25,35.25,2020-12-16,0.059551913
120302088801002,7.25,35.25,2020-12-16,0.059551913
120302088801501,7.25,35.25,2020-12-16,0.059551913
120401010100108,8.25,34.25,2020-12-16,-0.16198121
120401088800504,8.25,34.25,2020-12-16,-0.16198121
120401088801403,8.25,34.25,2020-12-16,-0.16198121
130101088800107,9.25,42.25,2020-12-16,-0.10683214
130101088800202,9.25,42.25,2020-12-16,-0.10683214
130101088800208,9.25,42.25,2020-12-16,-0.10683214
130101088800309,9.25,42.25,2020-12-16,-0.10683214
130101088800407,9.25,42.25,2020-12-16,-0.10683214
130101088800503,9.25,42.25,2020-12-16,-0.10683214
130101088800702,9.25,42.25,2020-12-16,-0.10683214
130102088800104,9.25,42.25,2020-12-16,-0.10683214
130102088800111,9.25,42.25,2020-12-16,-0.10683214
130102088800301,9.25,42.25,2020-12-16,-0.10683214
130102088800408,9.25,42.25,2020-12-16,-0.10683214
130102088800415,9.25,42.25,2020-12-16,-0.10683214
130102088800511,9.25,42.25,2020-12-16,-0.10683214
130102088800608,9.25,42.25,2020-12-16,-0.10683214
130103088800103,9.25,42.25,2020-12-16,-0.10683214
130103088800211,9.25,42.25,2020-12-16,-0.10683214
130103088800305,9.25,42.25,2020-12-16,-0.10683214
130103088800402,9.25,42.25,2020-12-16,-0.10683214
130104010100101,9.25,42.25,2020-12-16,-0.10683214
130104010100202,9.25,42.25,2020-12-16,-0.10683214
130104010100210,9.25,42.25,2020-12-16,-0.10683214
130104010100219,9.25,42.25,2020-12-16,-0.10683214
130104010100226,9.25,42.25,2020-12-16,-0.10683214
130104010100305,9.25,42.25,2020-12-16,-0.10683214
130104010100312,9.25,42.25,2020-12-16,-0.10683214
130104010100321,9.25,42.25,2020-12-16,-0.10683214
130105010100102,9.25,42.25,2020-12-16,-0.10683214
130105010100203,9.25,42.25,2020-12-16,-0.10683214
130105010100209,9.25,42.25,2020-12-16,-0.10683214
130106010100101,9.25,42.25,2020-12-16,-0.10683214
130106010100108,9.25,42.25,2020-12-16,-0.10683214
130106010100201,9.25,42.25,2020-12-16,-0.10683214
130106010100208,9.25,42.25,2020-12-16,-0.10683214
130106010100304,9.25,42.25,2020-12-16,-0.10683214
130107010100103,9.25,42.25,2020-12-16,-0.10683214
130107010100208,9.25,42.25,2020-12-16,-0.10683214
130107010100305,9.25,42.25,2020-12-16,-0.10683214
130108010100203,9.25,42.25,2020-12-16,-0.10683214
130108010100301,9.25,42.25,2020-12-16,-0.10683214
130108010100309,9.25,42.25,2020-12-16,-0.10683214
130108010100317,9.25,42.25,2020-12-16,-0.10683214
130109010100303,9.25,42.25,2020-12-16,-0.10683214
140101010100114,9.25,38.75,2020-12-16,1.2426674
140104010100403,9.25,38.75,2020-12-16,1.2426674
140107010100712,9.25,38.75,2020-12-16,1.2426674
140109010100904,9.25,38.75,2020-12-16,1.2426674
140202010200210,9.25,38.75,2020-12-16,1.2426674
140205010200504,9.25,38.75,2020-12-16,1.2426674
140208010200823,9.25,38.75,2020-12-16,1.2426674
140301010300138,8.75,38.75,2020-12-16,1.1600621
140303010300315,8.75,38.75,2020-12-16,1.1600621
140303010300329,8.75,38.75,2020-12-16,1.1600621
140305010300533,8.75,38.75,2020-12-16,1.1600621
140307010300706,9.25,38.75,2020-12-16,1.2426674
140309010300913,9.25,38.75,2020-12-16,1.2426674
140311010301140,9.25,38.75,2020-12-16,1.2426674
140313010301371,9.25,38.75,2020-12-16,1.2426674
140401010400123,8.75,38.75,2020-12-16,1.1600621
140405010400515,9.25,38.75,2020-12-16,1.2426674
140501010500113,9.25,38.75,2020-12-16,1.2426674
140504010500449,8.75,38.75,2020-12-16,1.1600621
140509010500925,9.25,38.75,2020-12-16,1.2426674
140602010600224,9.25,38.75,2020-12-16,1.2426674
140606010600617,9.25,38.75,2020-12-16,1.2426674
140701010700106,9.25,38.75,2020-12-16,1.2426674
140702010700258,9.25,38.75,2020-12-16,1.2426674
140705010700528,9.25,38.75,2020-12-16,1.2426674
140707010700732,9.25,38.75,2020-12-16,1.2426674
140710010701008,9.25,38.75,2020-12-16,1.2426674
140711010701116,9.25,38.75,2020-12-16,1.2426674
140712010701250,9.25,38.75,2020-12-16,1.2426674
140712010701264,9.25,38.75,2020-12-16,1.2426674
140713010701371,9.25,38.75,2020-12-16,1.2426674
140801010800119,8.75,38.75,2020-12-16,1.1600621
140804010800447,8.75,38.75,2020-12-16,1.1600621
140807010800749,8.75,38.75,2020-12-16,1.1600621
