ea_id,ea_latitude,ea_longitude,time,spei
10101088800910,14.25,37.75,2021-05-16,0.37719086
10102088801010,14.25,38.25,2021-05-16,0.29113626
10103088800709,14.25,38.25,2021-05-16,0.29113626
10104010100101,14.25,38.25,2021-05-16,0.29113626
10104088800405,14.25,38.25,2021-05-16,0.29113626
10105088800712,14.25,37.75,2021-05-16,0.37719086
10105088802215,13.75,38.25,2021-05-16,0.3177073
10106088801204,13.75,38.25,2021-05-16,0.3177073
10107010100213,14.25,38.25,2021-05-16,0.29113626
10108010100218,14.25,37.75,2021-05-16,0.37719086
10201088801806,14.25,38.75,2021-05-16,0.32680044
10202088801509,14.25,39.25,2021-05-16,0.32123575
10203020100103,14.25,39.25,2021-05-16,0.32123575
10203088800910,14.25,39.25,2021-05-16,0.32123575
10204088800713,14.25,38.75,2021-05-16,0.32680044
10205088801106,14.25,38.75,2021-05-16,0.32680044
10206088801508,14.25,38.75,2021-05-16,0.32680044
10207088802009,13.75,38.75,2021-05-16,0.27394354
10208088802007,13.75,38.75,2021-05-16,0.27394354
10209010100218,14.25,38.75,2021-05-16,0.32680044
10210088801507,13.25,38.75,2021-05-16,0.26272666
10211010100302,13.75,38.75,2021-05-16,0.27394354
10212010100510,14.25,38.75,2021-05-16,0.32680044
10302088800603,14.25,39.75,2021-05-16,0.25038952
10303088802005,14.25,39.75,2021-05-16,0.25038952
10304088801407,14.25,39.25,2021-05-16,0.32123575
10305088801602,13.75,39.25,2021-05-16,0.29512453
10306010100104,13.75,39.75,2021-05-16,0.2747049
10306088801803,13.75,39.75,2021-05-16,0.2747049
10307088801303,13.75,39.75,2021-05-16,0.2747049
10308010100402,14.25,39.25,2021-05-16,0.32123575
10309010100311,13.75,39.75,2021-05-16,0.2747049
10401088800209,12.75,39.25,2021-05-16,0.23968394
10401088801804,12.75,39.25,2021-05-16,0.23968394
10403088800201,12.75,39.75,2021-05-16,0.2745308
10403088801801,12.25,39.75,2021-05-16,0.22287683
10405010100123,12.25,39.75,2021-05-16,0.22287683
10405088800102,12.25,39.25,2021-05-16,0.19313796
10408010100204,12.25,39.75,2021-05-16,0.22287683
10501088800902,14.25,37.25,2021-05-16,0.3610455
10502020100102,13.75,37.25,2021-05-16,0.34887803
10502088801410,13.75,37.25,2021-05-16,0.34887803
10503088800803,13.25,36.75,2021-05-16,-0.25650194
10601010100215,13.75,39.25,2021-05-16,0.29512453
10602010100216,13.75,39.25,2021-05-16,0.29512453
10604010100137,13.75,39.25,2021-05-16,0.29512453
10605010100313,13.25,39.25,2021-05-16,0.25809312
10606010100423,13.25,39.25,2021-05-16,0.25809312
10701088800415,13.25,39.25,2021-05-16,0.25809312
10701088802004,13.25,39.25,2021-05-16,0.25809312
10702010100112,13.25,39.75,2021-05-16,0.14632042
10702088801409,13.25,39.25,2021-05-16,0.25809312
10703088801107,13.75,39.25,2021-05-16,0.29512453
10704088800402,13.75,39.75,2021-05-16,0.2747049
20101010100104,11.75,41.25,2021-05-16,0.16492847
20101088800704,11.75,41.25,2021-05-16,0.16492847
20103010100203,11.75,41.25,2021-05-16,0.16492847
20103088800401,11.75,41.25,2021-05-16,0.16492847
20103088801102,11.25,41.25,2021-05-16,0.30720827
20106010100102,11.75,40.25,2021-05-16,0.22977503
20106088801201,11.75,40.25,2021-05-16,0.22977503
20108088800804,11.25,40.25,2021-05-16,0.1964263
20201088800301,13.25,39.75,2021-05-16,0.14632042
20202020100102,13.75,39.75,2021-05-16,0.2747049
20202088800202,14.25,39.75,2021-05-16,0.25038952
20203010100206,13.25,39.75,2021-05-16,0.14632042
20203088800202,13.75,39.75,2021-05-16,0.2747049
20203088800905,13.25,39.75,2021-05-16,0.14632042
20205088800207,13.75,40.25,2021-05-16,-0.38397694
20205088800715,13.75,39.75,2021-05-16,0.2747049
20206088800113,14.25,39.75,2021-05-16,0.25038952
20206088800803,14.25,40.25,2021-05-16,0.072520174
20206088801304,14.25,39.75,2021-05-16,0.25038952
20207010100104,13.25,40.75,2021-05-16,-0.19741902
20301020100111,9.25,40.25,2021-05-16,0.22138442
20301088800303,9.25,40.25,2021-05-16,0.22138442
20302088800306,9.25,39.75,2021-05-16,0.19604401
20303088800501,10.25,40.75,2021-05-16,0.28322724
20304088800703,9.75,40.25,2021-05-16,0.26048186
20305010100306,8.75,40.25,2021-05-16,0.18502907
20305010100601,8.75,40.25,2021-05-16,0.18502907
20306088800903,9.25,39.75,2021-05-16,0.19604401
20401088800602,12.25,40.25,2021-05-16,0.09764931
20403010100102,12.25,40.25,2021-05-16,0.09764931
20403088800302,12.75,40.25,2021-05-16,0.04448041
20404088800501,12.25,39.75,2021-05-16,0.22287683
20405088800405,12.25,39.75,2021-05-16,0.22287683
20501088800601,10.75,40.25,2021-05-16,0.28602898
20502088800303,10.25,40.25,2021-05-16,0.25078666
20502088801101,9.75,40.25,2021-05-16,0.26048186
20503010100101,10.75,40.25,2021-05-16,0.28602898
20504088800505,10.75,40.25,2021-05-16,0.28602898
20504088801102,10.25,40.25,2021-05-16,0.25078666
20601010100306,11.75,40.75,2021-05-16,0.39166233
20601010100330,11.75,40.75,2021-05-16,0.39166233
30103088803101,12.75,38.25,2021-05-16,0.14439516
30106088801805,13.25,38.25,2021-05-16,0.2086932
30202088802410,12.25,37.75,2021-05-16,0.12628034
30206010100105,11.75,38.75,2021-05-16,0.19475219
30206088800908,11.75,38.75,2021-05-16,0.19475219
30209088803514,11.25,37.75,2021-05-16,-0.050587572
30214020100104,11.25,37.75,2021-05-16,-0.050587572
30303088800803,12.25,39.25,2021-05-16,0.19313796
30307088802601,11.75,39.25,2021-05-16,0.16754077
30309010100310,11.75,39.75,2021-05-16,0.1861395
30312088800504,11.75,39.25,2021-05-16,0.16754077
30401088801512,11.25,38.75,2021-05-16,0.19752182
30404088801907,11.25,39.75,2021-05-16,0.23076238
30409010100102,10.75,39.75,2021-05-16,0.19966081
30409088800307,11.25,39.25,2021-05-16,0.15172175
30412088800503,10.75,38.75,2021-05-16,0.15914606
30416088801301,10.75,38.75,2021-05-16,0.15914606
30421010100402,10.75,38.75,2021-05-16,0.15914606
30505088800505,10.25,39.75,2021-05-16,0.22820939
30512088800206,10.25,39.75,2021-05-16,0.22820939
30519088801304,9.75,39.75,2021-05-16,0.19934632
30526010100201,10.25,39.75,2021-05-16,0.22820939
30602088802210,11.25,37.75,2021-05-16,-0.050587572
30606088800202,10.75,38.25,2021-05-16,0.20503865
30610010100110,10.25,37.75,2021-05-16,0.081953645
30610088800708,10.25,37.75,2021-05-16,0.081953645
30614088801003,10.25,38.25,2021-05-16,0.18765078
30616010100207,10.75,37.75,2021-05-16,-0.059698433
30701088800919,11.75,37.25,2021-05-16,-0.0003919578
30703088802911,11.25,37.25,2021-05-16,-0.13765346
30706010100103,10.75,37.25,2021-05-16,-0.30891848
30707088800708,10.75,37.75,2021-05-16,-0.059698433
30710088801809,9.75,36.75,2021-05-16,-0.4368003
30714010100520,10.75,37.25,2021-05-16,-0.30891848
30803030100101,12.25,38.75,2021-05-16,0.071719475
30803088802708,12.25,38.75,2021-05-16,0.071719475
30808088800201,12.75,39.25,2021-05-16,0.23968394
30902088800605,10.75,36.75,2021-05-16,-0.30925712
30906088802103,11.25,36.75,2021-05-16,-0.102852054
30910010100304,10.75,36.75,2021-05-16,-0.30925712
31002088801007,11.25,39.75,2021-05-16,0.23076238
31004088801803,10.75,39.75,2021-05-16,0.19966081
31007010100107,11.25,40.25,2021-05-16,0.1964263
31101088800314,11.75,37.25,2021-05-16,-0.0003919578
31101088800715,11.25,37.25,2021-05-16,-0.13765346
31105010500201,11.75,37.25,2021-05-16,-0.0003919578
31201088800105,11.25,39.75,2021-05-16,0.23076238
31201088800502,10.75,39.75,2021-05-16,0.19966081
31301088800101,11.25,39.75,2021-05-16,0.23076238
31301088800401,11.25,39.75,2021-05-16,0.23076238
31303010300223,11.25,39.75,2021-05-16,0.23076238
31401088800203,12.75,37.25,2021-05-16,0.2061515
31401088800709,12.75,37.25,2021-05-16,0.2061515
31405010100309,12.75,37.25,2021-05-16,0.2061515
31503088800107,12.75,37.75,2021-05-16,0.30895576
31506010100103,12.25,37.75,2021-05-16,0.12628034
31506088800509,12.75,37.75,2021-05-16,0.30895576
31511088801109,12.25,37.25,2021-05-16,0.1513546
31603088801008,12.25,35.75,2021-05-16,-0.08733464
31604088800605,12.75,36.75,2021-05-16,-0.048241403
31605010100105,13.75,36.25,2021-05-16,0.0406852
40116010100105,9.25,34.75,2021-05-16,-1.0029032
40203088800403,10.25,36.75,2021-05-16,-0.5280209
40212088800506,8.75,36.75,2021-05-16,-0.045577664
40302010100105,8.75,35.75,2021-05-16,-0.58698577
40302088801201,8.75,35.75,2021-05-16,-0.58698577
40310088800903,8.25,35.75,2021-05-16,-0.14978525
40403088803808,7.75,37.25,2021-05-16,0.0382039
40409088801903,7.75,36.75,2021-05-16,0.009356592
40416088800808,7.75,36.75,2021-05-16,0.009356592
40417010100207,7.75,36.75,2021-05-16,0.009356592
40502088800607,9.25,37.75,2021-05-16,0.09131338
40511088800604,9.25,38.25,2021-05-16,0.12150877
40521020100101,9.75,38.25,2021-05-16,0.07981377
40601088802404,9.75,38.25,2021-05-16,0.07981377
40606088801505,9.75,38.75,2021-05-16,0.22578648
40701088801707,8.75,39.75,2021-05-16,0.16705787
40702030100113,8.75,39.75,2021-05-16,0.16705787
40706088802003,8.75,38.75,2021-05-16,0.15822998
40804088800112,8.75,39.75,2021-05-16,0.16705787
40807010100204,8.25,39.25,2021-05-16,0.19600956
40812088800704,7.75,39.75,2021-05-16,0.18049586
40818088802107,7.25,39.25,2021-05-16,0.22952709
40903010100103,9.25,41.25,2021-05-16,0.31189364
40903088802905,9.25,41.25,2021-05-16,0.31189364
40909088802804,8.25,40.25,2021-05-16,0.18879992
40913088802102,9.25,40.75,2021-05-16,0.27079812
41001088801403,9.25,42.25,2021-05-16,0.49192324
41008088801110,9.25,41.75,2021-05-16,0.34558073
41009010100207,9.25,41.75,2021-05-16,0.34558073
41013088801410,9.25,41.75,2021-05-16,0.34558073
41109088800302,7.25,40.25,2021-05-16,0.17234878
41112010100108,6.25,39.75,2021-05-16,0.18634929
41117088800104,7.25,40.75,2021-05-16,0.07947311
41207088800703,4.75,38.25,2021-05-16,0.1392289
41212088800904,4.75,37.25,2021-05-16,0.604361
41303088803505,8.25,38.25,2021-05-16,0.12295141
41310088801505,8.25,38.25,2021-05-16,0.12295141
41401088802208,5.75,38.75,2021-05-16,0.60101825
41407088800512,5.25,39.75,2021-05-16,0.2995329
41502088800405,6.25,38.25,2021-05-16,0.44128832
41506088800605,5.75,38.25,2021-05-16,0.6461364
41602020100103,9.25,38.75,2021-05-16,0.18037799
41602088800902,9.25,38.75,2021-05-16,0.18037799
41606088800702,8.75,38.75,2021-05-16,0.15822998
41701088800105,7.25,38.25,2021-05-16,0.15925798
41704088803702,6.75,38.75,2021-05-16,0.24943955
41709088800509,6.75,39.25,2021-05-16,0.27723062
41801088800702,8.75,35.25,2021-05-16,-0.8310367
41803010100206,8.75,35.25,2021-05-16,-0.8310367
41805088802106,8.25,34.75,2021-05-16,-0.2827014
41907088801302,9.25,37.25,2021-05-16,0.063073516
41911088801308,9.25,37.25,2021-05-16,0.063073516
42002088802503,8.25,36.25,2021-05-16,-0.04413357
42007088801902,8.25,36.75,2021-05-16,-0.0349407
42101010101005,8.75,39.25,2021-05-16,0.07595767
42101010501435,8.75,39.25,2021-05-16,0.07595767
42323010101103,8.75,38.75,2021-05-16,0.15822998
42424010100685,9.25,38.75,2021-05-16,0.18037799
42828010100624,9.25,36.75,2021-05-16,-0.28578943
43030010100345,8.75,38.75,2021-05-16,0.15822998
43131010100723,7.25,38.75,2021-05-16,0.16821018
43535010100252,7.75,38.75,2021-05-16,0.12480896
50103088801103,9.75,41.75,2021-05-16,0.37505856
50109088800301,9.75,41.25,2021-05-16,0.32988235
50202088801303,9.25,42.75,2021-05-16,0.5308831
50205030100101,9.75,42.75,2021-05-16,0.5860123
50205088802405,9.75,43.25,2021-05-16,0.6183562
50206088801407,9.25,43.25,2021-05-16,0.54644144
50212010100806,9.25,42.75,2021-05-16,0.5308831
50212010101601,9.25,42.75,2021-05-16,0.5308831
50212010101923,9.25,42.75,2021-05-16,0.5308831
50212010102805,9.25,42.75,2021-05-16,0.5308831
50213088801502,9.25,42.75,2021-05-16,0.5308831
50301088800706,8.25,42.75,2021-05-16,0.27575737
50303088800907,8.25,44.25,2021-05-16,0.39278588
50304088801205,7.75,45.25,2021-05-16,0.418294
50309088800903,8.25,43.75,2021-05-16,0.3437145
50310010100201,7.75,43.75,2021-05-16,0.33176568
50312010101002,8.25,43.75,2021-05-16,0.3437145
50405088800906,8.25,42.25,2021-05-16,0.29059044
50405088801501,8.25,41.75,2021-05-16,0.20499767
50408088800501,7.25,42.25,2021-05-16,0.12395912
50502088800603,6.75,44.25,2021-05-16,0.25381607
50506088800603,7.75,44.75,2021-05-16,0.28420007
50511010100602,6.75,44.25,2021-05-16,0.25381607
50602088800702,5.75,43.25,2021-05-16,-0.42055425
50604088800604,5.75,43.75,2021-05-16,-0.36511773
50605020100107,5.75,44.25,2021-05-16,-0.12840575
50606088800801,5.25,44.75,2021-05-16,0.006214056
50610088800304,6.25,43.75,2021-05-16,-0.018142495
50611010100206,5.75,43.75,2021-05-16,-0.36511773
50611010101009,5.75,43.75,2021-05-16,-0.36511773
50703088800901,6.75,46.25,2021-05-16,0.25320655
50707088800603,7.25,47.25,2021-05-16,0.28295892
50801010100308,6.75,41.75,2021-05-16,-0.3040178
50802088801803,5.25,41.75,2021-05-16,-0.47358713
50805088800704,6.25,42.25,2021-05-16,-0.8550928
50808088801601,4.25,41.75,2021-05-16,-0.4086639
50901010100102,5.25,40.75,2021-05-16,0.6704633
50902088801202,4.25,41.75,2021-05-16,-0.4086639
50905088800202,4.75,41.75,2021-05-16,-0.3917473
50907088800903,6.25,41.25,2021-05-16,-0.45498037
51003088800201,7.25,42.75,2021-05-16,0.19397722
51004088801303,7.25,43.25,2021-05-16,0.18593822
51103088801903,3.75,39.25,2021-05-16,0.32092038
60101088800403,10.25,34.75,2021-05-16,-0.24723056
60103088801802,9.75,34.75,2021-05-16,-1.7344449
60103088804602,9.75,34.75,2021-05-16,-1.7344449
60103088806701,10.25,34.75,2021-05-16,-0.24723056
60104088800802,10.75,35.25,2021-05-16,1.1418724
60105088801701,9.75,34.75,2021-05-16,-1.7344449
60105088803201,9.75,34.75,2021-05-16,-1.7344449
60107088800402,10.25,34.75,2021-05-16,-0.24723056
60108010100106,10.25,34.75,2021-05-16,-0.24723056
60108010100205,10.25,34.75,2021-05-16,-0.24723056
60108010100319,10.25,34.75,2021-05-16,-0.24723056
60108010100415,10.25,34.75,2021-05-16,-0.24723056
60201010100103,11.25,36.25,2021-05-16,0.089359485
60201088801903,11.25,36.25,2021-05-16,0.089359485
60203010100106,10.75,35.75,2021-05-16,0.95756316
60203088800704,10.75,35.75,2021-05-16,0.95756316
60203088802004,10.75,35.75,2021-05-16,0.95756316
60205040100108,10.25,36.25,2021-05-16,-0.4376897
60205088801701,10.25,36.25,2021-05-16,-0.4376897
60206020100103,11.25,36.25,2021-05-16,0.089359485
60206088800203,11.25,36.25,2021-05-16,0.089359485
60206088800904,11.25,36.25,2021-05-16,0.089359485
60207030100102,10.75,35.75,2021-05-16,0.95756316
60207088801401,10.25,35.75,2021-05-16,-0.18330932
60302010100105,10.25,35.25,2021-05-16,0.945939
60305010100106,9.25,36.25,2021-05-16,-0.6778997
60401088802401,9.25,34.25,2021-05-16,-0.94634944
70104088801204,8.25,38.25,2021-05-16,0.12295141
70108088800802,7.75,37.75,2021-05-16,0.07774875
70110010100205,8.25,37.75,2021-05-16,0.14178672
70112088800907,8.25,38.25,2021-05-16,0.12295141
70205030100103,7.25,38.25,2021-05-16,0.15925798
70205088801202,7.25,37.75,2021-05-16,0.080383405
70210088801703,7.75,37.75,2021-05-16,0.07774875
70211010100614,7.75,37.75,2021-05-16,0.07774875
70302088800701,7.25,37.75,2021-05-16,0.080383405
70305088801101,7.25,37.75,2021-05-16,0.080383405
70309010100307,7.25,37.75,2021-05-16,0.080383405
70403088802407,6.75,38.75,2021-05-16,0.24943955
70407088801207,6.25,38.75,2021-05-16,0.5012373
70409010100108,6.25,38.75,2021-05-16,0.5012373
70410088800810,6.75,38.25,2021-05-16,0.32188946
70414088800609,6.75,38.25,2021-05-16,0.32188946
70418088801803,6.75,38.75,2021-05-16,0.24943955
70420010100106,7.25,38.75,2021-05-16,0.16821018
70501088800605,6.25,38.25,2021-05-16,0.44128832
70503088801401,6.25,38.25,2021-05-16,0.44128832
70602088802005,7.25,37.75,2021-05-16,0.080383405
70603010100105,6.75,37.75,2021-05-16,0.33723095
70606088801009,6.75,37.75,2021-05-16,0.33723095
70610088800907,6.75,37.25,2021-05-16,0.22232544
70613010100707,6.75,37.75,2021-05-16,0.33723095
70701010100104,6.25,36.25,2021-05-16,0.15500101
70702088802709,5.75,36.75,2021-05-16,0.39819375
70706088801507,4.75,36.25,2021-05-16,0.2585747
70904030100101,7.25,36.25,2021-05-16,-0.07397153
70904088801204,7.25,36.25,2021-05-16,-0.07397153
70909088800504,7.25,35.75,2021-05-16,-0.13677901
71003088801004,6.75,37.25,2021-05-16,0.22232544
71005020100101,6.25,37.75,2021-05-16,0.5757439
71008088801603,6.25,37.25,2021-05-16,0.32347265
71013088801005,6.25,37.25,2021-05-16,0.32347265
71016010100610,6.25,37.75,2021-05-16,0.5757439
71104088800912,6.75,35.75,2021-05-16,-0.108399175
71110010100102,7.25,35.75,2021-05-16,-0.13677901
71110088800906,7.25,35.75,2021-05-16,-0.13677901
71201088801101,7.75,37.75,2021-05-16,0.07774875
71201088802507,7.75,37.25,2021-05-16,0.0382039
71308010100210,7.25,38.25,2021-05-16,0.15925798
71501030100102,5.75,37.75,2021-05-16,0.59795964
71502088801308,5.75,37.25,2021-05-16,0.7088805
71504088803610,5.25,37.25,2021-05-16,0.57592815
71601088800404,7.25,38.25,2021-05-16,0.15925798
71601088804904,7.25,38.25,2021-05-16,0.15925798
71701030100103,7.25,36.75,2021-05-16,0.028119933
71701088802301,7.25,37.25,2021-05-16,0.036632292
71704088800902,7.25,37.25,2021-05-16,0.036632292
71801088800504,6.25,36.75,2021-05-16,0.2495371
71801088801406,6.25,36.75,2021-05-16,0.2495371
71901088801705,7.25,36.75,2021-05-16,0.028119933
71901088803902,6.75,36.75,2021-05-16,0.010282055
72001088800308,8.25,38.25,2021-05-16,0.12295141
72003088802401,7.75,38.25,2021-05-16,0.11914471
72005010100203,7.75,38.25,2021-05-16,0.11914471
120101088801001,8.25,34.75,2021-05-16,-0.2827014
120103010100402,7.75,34.25,2021-05-16,-0.05843522
120103088800301,7.75,34.25,2021-05-16,-0.05843522
120105010100102,6.75,35.25,2021-05-16,-0.13776155
120105088800804,6.75,35.25,2021-05-16,-0.13776155
120105088801201,6.25,35.25,2021-05-16,-0.16608249
120106010100108,8.25,34.75,2021-05-16,-0.2827014
120106010100205,8.25,34.75,2021-05-16,-0.2827014
120106010100215,8.25,34.75,2021-05-16,-0.2827014
120106010100303,8.25,34.75,2021-05-16,-0.2827014
120106010100323,8.25,34.75,2021-05-16,-0.2827014
120106010100504,8.25,34.75,2021-05-16,-0.2827014
120106010100515,8.25,34.75,2021-05-16,-0.2827014
120106010100525,8.25,34.75,2021-05-16,-0.2827014
120201010100102,8.25,33.75,2021-05-16,-0.1648114
120201088800501,8.25,33.75,2021-05-16,-0.1648114
120201088802501,8.25,33.75,2021-05-16,-0.1648114
120202088802101,8.25,33.75,2021-05-16,-0.1648114
120203010100102,8.25,33.25,2021-05-16,-0.026357217
120205010100101,8.25,33.75,2021-05-16,-0.1648114
120301010100101,7.25,35.25,2021-05-16,-0.14785117
120301010100113,7.25,35.25,2021-05-16,-0.14785117
120301010100211,7.25,35.25,2021-05-16,-0.14785117
120301088800101,7.25,35.25,2021-05-16,-0.14785117
120301088800201,7.25,35.25,2021-05-16,-0.14785117
120301088800404,7.25,35.25,2021-05-16,-0.14785117
120301088800707,7.25,35.25,2021-05-16,-0.14785117
120301088801001,7.25,35.25,2021-05-16,-0.14785117
120302088800703,7.25,35.25,2021-05-16,-0.14785117
120302088800803,7.25,35.25,2021-05-16,-0.14785117
120302088801002,7.25,35.25,2021-05-16,-0.14785117
120302088801501,7.25,35.25,2021-05-16,-0.14785117
120401010100108,8.25,34.25,2021-05-16,-0.24675572
120401088800504,8.25,34.25,2021-05-16,-0.24675572
120401088801403,8.25,34.25,2021-05-16,-0.24675572
130101088800107,9.25,42.25,2021-05-16,0.49192324
130101088800202,9.25,42.25,2021-05-16,0.49192324
130101088800208,9.25,42.25,2021-05-16,0.49192324
130101088800309,9.25,42.25,2021-05-16,0.49192324
130101088800407,9.25,42.25,2021-05-16,0.49192324
130101088800503,9.25,42.25,2021-05-16,0.49192324
130101088800702,9.25,42.25,2021-05-16,0.49192324
130102088800104,9.25,42.25,2021-05-16,0.49192324
130102088800111,9.25,42.25,2021-05-16,0.49192324
130102088800301,9.25,42.25,2021-05-16,0.49192324
130102088800408,9.25,42.25,2021-05-16,0.49192324
130102088800415,9.25,42.25,2021-05-16,0.49192324
130102088800511,9.25,42.25,2021-05-16,0.49192324
130102088800608,9.25,42.25,2021-05-16,0.49192324
130103088800103,9.25,42.25,2021-05-16,0.49192324
130103088800211,9.25,42.25,2021-05-16,0.49192324
130103088800305,9.25,42.25,2021-05-16,0.49192324
130103088800402,9.25,42.25,2021-05-16,0.49192324
130104010100101,9.25,42.25,2021-05-16,0.49192324
130104010100202,9.25,42.25,2021-05-16,0.49192324
130104010100210,9.25,42.25,2021-05-16,0.49192324
130104010100219,9.25,42.25,2021-05-16,0.49192324
130104010100226,9.25,42.25,2021-05-16,0.49192324
130104010100305,9.25,42.25,2021-05-16,0.49192324
130104010100312,9.25,42.25,2021-05-16,0.49192324
130104010100321,9.25,42.25,2021-05-16,0.49192324
130105010100102,9.25,42.25,2021-05-16,0.49192324
130105010100203,9.25,42.25,2021-05-16,0.49192324
130105010100209,9.25,42.25,2021-05-16,0.49192324
130106010100101,9.25,42.25,2021-05-16,0.49192324
130106010100108,9.25,42.25,2021-05-16,0.49192324
130106010100201,9.25,42.25,2021-05-16,0.49192324
130106010100208,9.25,42.25,2021-05-16,0.49192324
130106010100304,9.25,42.25,2021-05-16,0.49192324
130107010100103,9.25,42.25,2021-05-16,0.49192324
130107010100208,9.25,42.25,2021-05-16,0.49192324
130107010100305,9.25,42.25,2021-05-16,0.49192324
130108010100203,9.25,42.25,2021-05-16,0.49192324
130108010100301,9.25,42.25,2021-05-16,0.49192324
130108010100309,9.25,42.25,2021-05-16,0.49192324
130108010100317,9.25,42.25,2021-05-16,0.49192324
130109010100303,9.25,42.25,2021-05-16,0.49192324
