ea_id,ea_latitude,ea_longitude,time,spei
10101088800910,14.25,37.75,2021-08-16,0.12836559
10102088801010,14.25,38.25,2021-08-16,-0.0027002213
10103088800709,14.25,38.25,2021-08-16,-0.0027002213
10104010100101,14.25,38.25,2021-08-16,-0.0027002213
10104088800405,14.25,38.25,2021-08-16,-0.0027002213
10105088800712,14.25,37.75,2021-08-16,0.12836559
10105088802215,13.75,38.25,2021-08-16,0.10097428
10106088801204,13.75,38.25,2021-08-16,0.10097428
10107010100213,14.25,38.25,2021-08-16,-0.0027002213
10108010100218,14.25,37.75,2021-08-16,0.12836559
10201088801806,14.25,38.75,2021-08-16,0.08348345
10202088801509,14.25,39.25,2021-08-16,0.0006523145
10203020100103,14.25,39.25,2021-08-16,0.0006523145
10203088800910,14.25,39.25,2021-08-16,0.0006523145
10204088800713,14.25,38.75,2021-08-16,0.08348345
10205088801106,14.25,38.75,2021-08-16,0.08348345
10206088801508,14.25,38.75,2021-08-16,0.08348345
10207088802009,13.75,38.75,2021-08-16,-0.039423317
10208088802007,13.75,38.75,2021-08-16,-0.039423317
10209010100218,14.25,38.75,2021-08-16,0.08348345
10210088801507,13.25,38.75,2021-08-16,0.17785537
10211010100302,13.75,38.75,2021-08-16,-0.039423317
10212010100510,14.25,38.75,2021-08-16,0.08348345
10302088800603,14.25,39.75,2021-08-16,0.07412259
10303088802005,14.25,39.75,2021-08-16,0.07412259
10304088801407,14.25,39.25,2021-08-16,0.0006523145
10305088801602,13.75,39.25,2021-08-16,0.036552574
10306010100104,13.75,39.75,2021-08-16,0.070196584
10306088801803,13.75,39.75,2021-08-16,0.070196584
10307088801303,13.75,39.75,2021-08-16,0.070196584
10308010100402,14.25,39.25,2021-08-16,0.0006523145
10309010100311,13.75,39.75,2021-08-16,0.070196584
10401088800209,12.75,39.25,2021-08-16,-0.035142407
10401088801804,12.75,39.25,2021-08-16,-0.035142407
10403088800201,12.75,39.75,2021-08-16,0.034698624
10403088801801,12.25,39.75,2021-08-16,-0.067531854
10405010100123,12.25,39.75,2021-08-16,-0.067531854
10405088800102,12.25,39.25,2021-08-16,0.367568
10408010100204,12.25,39.75,2021-08-16,-0.067531854
10501088800902,14.25,37.25,2021-08-16,0.5830204
10502020100102,13.75,37.25,2021-08-16,0.5430088
10502088801410,13.75,37.25,2021-08-16,0.5430088
10503088800803,13.25,36.75,2021-08-16,0.6553193
10601010100215,13.75,39.25,2021-08-16,0.036552574
10602010100216,13.75,39.25,2021-08-16,0.036552574
10604010100137,13.75,39.25,2021-08-16,0.036552574
10605010100313,13.25,39.25,2021-08-16,0.43159926
10606010100423,13.25,39.25,2021-08-16,0.43159926
10701088800415,13.25,39.25,2021-08-16,0.43159926
10701088802004,13.25,39.25,2021-08-16,0.43159926
10702010100112,13.25,39.75,2021-08-16,0.32018468
10702088801409,13.25,39.25,2021-08-16,0.43159926
10703088801107,13.75,39.25,2021-08-16,0.036552574
10704088800402,13.75,39.75,2021-08-16,0.070196584
