ea_id,ea_latitude,ea_longitude,time,spei
10101088800910,14.25,37.75,2020-02-15,-0.013711765
10102088801010,14.25,38.25,2020-02-15,0.08370533
10103088800709,14.25,38.25,2020-02-15,0.08370533
10104010100101,14.25,38.25,2020-02-15,0.08370533
10104088800405,14.25,38.25,2020-02-15,0.08370533
10105088800712,14.25,37.75,2020-02-15,-0.013711765
10105088802215,13.75,38.25,2020-02-15,0.35386866
10106088801204,13.75,38.25,2020-02-15,0.35386866
10107010100213,14.25,38.25,2020-02-15,0.08370533
10108010100218,14.25,37.75,2020-02-15,-0.013711765
10201088801806,14.25,38.75,2020-02-15,0.292383
10202088801509,14.25,39.25,2020-02-15,0.23999903
10203020100103,14.25,39.25,2020-02-15,0.23999903
10203088800910,14.25,39.25,2020-02-15,0.23999903
10204088800713,14.25,38.75,2020-02-15,0.292383
10205088801106,14.25,38.75,2020-02-15,0.292383
10206088801508,14.25,38.75,2020-02-15,0.292383
10207088802009,13.75,38.75,2020-02-15,-0.097355366
10208088802007,13.75,38.75,2020-02-15,-0.097355366
10209010100218,14.25,38.75,2020-02-15,0.292383
10210088801507,13.25,38.75,2020-02-15,0.19793397
10211010100302,13.75,38.75,2020-02-15,-0.097355366
10212010100510,14.25,38.75,2020-02-15,0.292383
10302088800603,14.25,39.75,2020-02-15,0.35694897
10303088802005,14.25,39.75,2020-02-15,0.35694897
10304088801407,14.25,39.25,2020-02-15,0.23999903
10305088801602,13.75,39.25,2020-02-15,0.36619398
10306010100104,13.75,39.75,2020-02-15,0.2696075
10306088801803,13.75,39.75,2020-02-15,0.2696075
10307088801303,13.75,39.75,2020-02-15,0.2696075
10308010100402,14.25,39.25,2020-02-15,0.23999903
10309010100311,13.75,39.75,2020-02-15,0.2696075
10401088800209,12.75,39.25,2020-02-15,0.3300409
10401088801804,12.75,39.25,2020-02-15,0.3300409
10403088800201,12.75,39.75,2020-02-15,0.23624307
10403088801801,12.25,39.75,2020-02-15,0.19020122
10405010100123,12.25,39.75,2020-02-15,0.19020122
10405088800102,12.25,39.25,2020-02-15,0.21799156
10408010100204,12.25,39.75,2020-02-15,0.19020122
10501088800902,14.25,37.25,2020-02-15,-0.0063437503
10502020100102,13.75,37.25,2020-02-15,0.5751013
10502088801410,13.75,37.25,2020-02-15,0.5751013
10503088800803,13.25,36.75,2020-02-15,-0.5084913
10601010100215,13.75,39.25,2020-02-15,0.36619398
10602010100216,13.75,39.25,2020-02-15,0.36619398
10604010100137,13.75,39.25,2020-02-15,0.36619398
10605010100313,13.25,39.25,2020-02-15,0.25646308
10606010100423,13.25,39.25,2020-02-15,0.25646308
10701088800415,13.25,39.25,2020-02-15,0.25646308
10701088802004,13.25,39.25,2020-02-15,0.25646308
10702010100112,13.25,39.75,2020-02-15,0.36981383
10702088801409,13.25,39.25,2020-02-15,0.25646308
10703088801107,13.75,39.25,2020-02-15,0.36619398
10704088800402,13.75,39.75,2020-02-15,0.2696075
20101010100104,11.75,41.25,2020-02-15,0.32793483
20101088800704,11.75,41.25,2020-02-15,0.32793483
