min,max,mean,year,adm3_pcode
,,,2020-12-16T00:00:00.000000000,ET041304
,,,2020-12-16T00:00:00.000000000,ET041305
,,,2020-12-16T00:00:00.000000000,ET041307
,,,2020-12-16T00:00:00.000000000,ET041308
0.8256301879882812,0.8256301879882812,0.8256301879882812,2020-12-16T00:00:00.000000000,ET041309
,,,2020-12-16T00:00:00.000000000,ET041310
,,,2020-12-16T00:00:00.000000000,ET041311
,,,2020-12-16T00:00:00.000000000,ET041312
,,,2020-12-16T00:00:00.000000000,ET041314
,,,2020-12-16T00:00:00.000000000,ET041401
,,,2020-12-16T00:00:00.000000000,ET041402
,,,2020-12-16T00:00:00.000000000,ET041403
1.0162289142608643,1.0162289142608643,1.0162289142608643,2020-12-16T00:00:00.000000000,ET041404
0.9024247527122498,0.9024247527122498,0.9024247527122498,2020-12-16T00:00:00.000000000,ET041405
0.984504222869873,0.984504222869873,0.984504222869873,2020-12-16T00:00:00.000000000,ET041407
,,,2020-12-16T00:00:00.000000000,ET041408
,,,2020-12-16T00:00:00.000000000,ET041409
0.7664917707443237,0.7664917707443237,0.7664917707443237,2020-12-16T00:00:00.000000000,ET041410
0.7895943522453308,0.7895943522453308,0.7895943522453308,2020-12-16T00:00:00.000000000,ET041411
,,,2020-12-16T00:00:00.000000000,ET041412
1.0267783403396606,1.0267783403396606,1.0267783403396606,2020-12-16T00:00:00.000000000,ET041413
,,,2020-12-16T00:00:00.000000000,ET041414
,,,2020-12-16T00:00:00.000000000,ET041482
,,,2020-12-16T00:00:00.000000000,ET041490
,,,2020-12-16T00:00:00.000000000,ET041492
,,,2020-12-16T00:00:00.000000000,ET041497
,,,2020-12-16T00:00:00.000000000,ET041499
1.0173755884170532,1.0173755884170532,1.0173755884170532,2020-12-16T00:00:00.000000000,ET041501
,,,2020-12-16T00:00:00.000000000,ET041502
,,,2020-12-16T00:00:00.000000000,ET041509
,,,2020-12-16T00:00:00.000000000,ET041513
,,,2020-12-16T00:00:00.000000000,ET041515
,,,2020-12-16T00:00:00.000000000,ET041517
1.0330256223678589,1.0330256223678589,1.0330256223678589,2020-12-16T00:00:00.000000000,ET041518
,,,2020-12-16T00:00:00.000000000,ET041587
,,,2020-12-16T00:00:00.000000000,ET041594
,,,2020-12-16T00:00:00.000000000,ET041596
,,,2020-12-16T00:00:00.000000000,ET041603
,,,2020-12-16T00:00:00.000000000,ET041604
-0.04323503375053406,-0.04323503375053406,-0.04323503375053406,2020-12-16T00:00:00.000000000,ET041605
,,,2020-12-16T00:00:00.000000000,ET041606
0.3362264037132263,0.3362264037132263,0.3362264037132263,2020-12-16T00:00:00.000000000,ET041607
,,,2020-12-16T00:00:00.000000000,ET041608
,,,2020-12-16T00:00:00.000000000,ET041618
,,,2020-12-16T00:00:00.000000000,ET041621
,,,2020-12-16T00:00:00.000000000,ET041622
,,,2020-12-16T00:00:00.000000000,ET041623
,,,2020-12-16T00:00:00.000000000,ET041700
,,,2020-12-16T00:00:00.000000000,ET041701
1.1017202138900757,1.1017202138900757,1.1017202138900757,2020-12-16T00:00:00.000000000,ET041702
1.161356806755066,1.161356806755066,1.161356806755066,2020-12-16T00:00:00.000000000,ET041703
,,,2020-12-16T00:00:00.000000000,ET041704
,,,2020-12-16T00:00:00.000000000,ET041705
1.1690113544464111,1.1690113544464111,1.1690113544464111,2020-12-16T00:00:00.000000000,ET041706
0.7394776940345764,0.7394776940345764,0.7394776940345764,2020-12-16T00:00:00.000000000,ET041707
0.6373786926269531,0.6373786926269531,0.6373786926269531,2020-12-16T00:00:00.000000000,ET041708
,,,2020-12-16T00:00:00.000000000,ET041709
,,,2020-12-16T00:00:00.000000000,ET041710
,,,2020-12-16T00:00:00.000000000,ET041711
,,,2020-12-16T00:00:00.000000000,ET041712
,,,2020-12-16T00:00:00.000000000,ET041783
,,,2020-12-16T00:00:00.000000000,ET041797
,,,2020-12-16T00:00:00.000000000,ET041798
,,,2020-12-16T00:00:00.000000000,ET041799
,,,2020-12-16T00:00:00.000000000,ET041801
0.0711597427725792,0.0711597427725792,0.0711597427725792,2020-12-16T00:00:00.000000000,ET041802
,,,2020-12-16T00:00:00.000000000,ET041803
,,,2020-12-16T00:00:00.000000000,ET041804
,,,2020-12-16T00:00:00.000000000,ET041805
,,,2020-12-16T00:00:00.000000000,ET041806
,,,2020-12-16T00:00:00.000000000,ET041807
,,,2020-12-16T00:00:00.000000000,ET041808
0.15134122967720032,0.15134122967720032,0.15134122967720032,2020-12-16T00:00:00.000000000,ET041809
,,,2020-12-16T00:00:00.000000000,ET041810
-0.04188297688961029,-0.04188297688961029,-0.04188297688961029,2020-12-16T00:00:00.000000000,ET041811
,,,2020-12-16T00:00:00.000000000,ET041812
,,,2020-12-16T00:00:00.000000000,ET041901
,,,2020-12-16T00:00:00.000000000,ET041902
,,,2020-12-16T00:00:00.000000000,ET041903
,,,2020-12-16T00:00:00.000000000,ET041904
,,,2020-12-16T00:00:00.000000000,ET041905
,,,2020-12-16T00:00:00.000000000,ET041906
0.19880954921245575,0.19880954921245575,0.19880954921245575,2020-12-16T00:00:00.000000000,ET041907
,,,2020-12-16T00:00:00.000000000,ET041908
,,,2020-12-16T00:00:00.000000000,ET041909
,,,2020-12-16T00:00:00.000000000,ET041910
,,,2020-12-16T00:00:00.000000000,ET041911
0.13698378205299377,0.13698378205299377,0.13698378205299377,2020-12-16T00:00:00.000000000,ET041912
,,,2020-12-16T00:00:00.000000000,ET042001
,,,2020-12-16T00:00:00.000000000,ET042004
,,,2020-12-16T00:00:00.000000000,ET042005
,,,2020-12-16T00:00:00.000000000,ET042006
,,,2020-12-16T00:00:00.000000000,ET042008
,,,2020-12-16T00:00:00.000000000,ET042009
,,,2020-12-16T00:00:00.000000000,ET042011
0.9391775727272034,0.9391775727272034,0.9391775727272034,2020-12-16T00:00:00.000000000,ET042012
0.9083392024040222,0.9083392024040222,0.9083392024040222,2020-12-16T00:00:00.000000000,ET042013
,,,2020-12-16T00:00:00.000000000,ET042014
,,,2020-12-16T00:00:00.000000000,ET042016
,,,2020-12-16T00:00:00.000000000,ET042018
,,,2020-12-16T00:00:00.000000000,ET042020
,,,2020-12-16T00:00:00.000000000,ET042098
,,,2020-12-16T00:00:00.000000000,ET042101
,,,2020-12-16T00:00:00.000000000,ET042102
,,,2020-12-16T00:00:00.000000000,ET042103
,,,2020-12-16T00:00:00.000000000,ET042104
,,,2020-12-16T00:00:00.000000000,ET042105
,,,2020-12-16T00:00:00.000000000,ET042106
,,,2020-12-16T00:00:00.000000000,ET042107
,,,2020-12-16T00:00:00.000000000,ET050101
,,,2020-12-16T00:00:00.000000000,ET050102
,,,2020-12-16T00:00:00.000000000,ET050103
,,,2020-12-16T00:00:00.000000000,ET050104
,,,2020-12-16T00:00:00.000000000,ET050105
,,,2020-12-16T00:00:00.000000000,ET050106
,,,2020-12-16T00:00:00.000000000,ET050107
,,,2020-12-16T00:00:00.000000000,ET050198
,,,2020-12-16T00:00:00.000000000,ET050199
,,,2020-12-16T00:00:00.000000000,ET050202
,,,2020-12-16T00:00:00.000000000,ET050203
,,,2020-12-16T00:00:00.000000000,ET050204
,,,2020-12-16T00:00:00.000000000,ET050205
,,,2020-12-16T00:00:00.000000000,ET050206
,,,2020-12-16T00:00:00.000000000,ET050207
,,,2020-12-16T00:00:00.000000000,ET050283
,,,2020-12-16T00:00:00.000000000,ET050290
,,,2020-12-16T00:00:00.000000000,ET050293
,,,2020-12-16T00:00:00.000000000,ET050295
,,,2020-12-16T00:00:00.000000000,ET050296
,,,2020-12-16T00:00:00.000000000,ET050297
,,,2020-12-16T00:00:00.000000000,ET050298
,,,2020-12-16T00:00:00.000000000,ET050299
,,,2020-12-16T00:00:00.000000000,ET050301
,,,2020-12-16T00:00:00.000000000,ET050302
,,,2020-12-16T00:00:00.000000000,ET050303
,,,2020-12-16T00:00:00.000000000,ET050304
,,,2020-12-16T00:00:00.000000000,ET050305
,,,2020-12-16T00:00:00.000000000,ET050306
,,,2020-12-16T00:00:00.000000000,ET050307
,,,2020-12-16T00:00:00.000000000,ET050382
,,,2020-12-16T00:00:00.000000000,ET050392
,,,2020-12-16T00:00:00.000000000,ET050394
,,,2020-12-16T00:00:00.000000000,ET050395
,,,2020-12-16T00:00:00.000000000,ET050399
,,,2020-12-16T00:00:00.000000000,ET050402
,,,2020-12-16T00:00:00.000000000,ET050403
,,,2020-12-16T00:00:00.000000000,ET050404
,,,2020-12-16T00:00:00.000000000,ET050407
,,,2020-12-16T00:00:00.000000000,ET050408
,,,2020-12-16T00:00:00.000000000,ET050497
,,,2020-12-16T00:00:00.000000000,ET050498
,,,2020-12-16T00:00:00.000000000,ET050499
,,,2020-12-16T00:00:00.000000000,ET050501
,,,2020-12-16T00:00:00.000000000,ET050502
,,,2020-12-16T00:00:00.000000000,ET050503
,,,2020-12-16T00:00:00.000000000,ET050504
,,,2020-12-16T00:00:00.000000000,ET050586
,,,2020-12-16T00:00:00.000000000,ET050592
,,,2020-12-16T00:00:00.000000000,ET050595
,,,2020-12-16T00:00:00.000000000,ET050596
,,,2020-12-16T00:00:00.000000000,ET050597
,,,2020-12-16T00:00:00.000000000,ET050598
,,,2020-12-16T00:00:00.000000000,ET050599
,,,2020-12-16T00:00:00.000000000,ET050601
,,,2020-12-16T00:00:00.000000000,ET050602
,,,2020-12-16T00:00:00.000000000,ET050603
,,,2020-12-16T00:00:00.000000000,ET050604
,,,2020-12-16T00:00:00.000000000,ET050605
,,,2020-12-16T00:00:00.000000000,ET050606
,,,2020-12-16T00:00:00.000000000,ET050607
,,,2020-12-16T00:00:00.000000000,ET050608
,,,2020-12-16T00:00:00.000000000,ET050696
,,,2020-12-16T00:00:00.000000000,ET050698
,,,2020-12-16T00:00:00.000000000,ET050699
,,,2020-12-16T00:00:00.000000000,ET050701
,,,2020-12-16T00:00:00.000000000,ET050702
,,,2020-12-16T00:00:00.000000000,ET050703
,,,2020-12-16T00:00:00.000000000,ET050704
,,,2020-12-16T00:00:00.000000000,ET050788
,,,2020-12-16T00:00:00.000000000,ET050798
,,,2020-12-16T00:00:00.000000000,ET050799
,,,2020-12-16T00:00:00.000000000,ET050802
,,,2020-12-16T00:00:00.000000000,ET050804
,,,2020-12-16T00:00:00.000000000,ET050805
,,,2020-12-16T00:00:00.000000000,ET050806
,,,2020-12-16T00:00:00.000000000,ET050807
,,,2020-12-16T00:00:00.000000000,ET050808
,,,2020-12-16T00:00:00.000000000,ET050809
,,,2020-12-16T00:00:00.000000000,ET050898
,,,2020-12-16T00:00:00.000000000,ET050899
,,,2020-12-16T00:00:00.000000000,ET050901
,,,2020-12-16T00:00:00.000000000,ET050902
,,,2020-12-16T00:00:00.000000000,ET050903
,,,2020-12-16T00:00:00.000000000,ET050904
,,,2020-12-16T00:00:00.000000000,ET050991
,,,2020-12-16T00:00:00.000000000,ET050999
,,,2020-12-16T00:00:00.000000000,ET051001
,,,2020-12-16T00:00:00.000000000,ET051002
,,,2020-12-16T00:00:00.000000000,ET051003
,,,2020-12-16T00:00:00.000000000,ET051005
,,,2020-12-16T00:00:00.000000000,ET051006
,,,2020-12-16T00:00:00.000000000,ET051095
,,,2020-12-16T00:00:00.000000000,ET051096
,,,2020-12-16T00:00:00.000000000,ET051103
1.220389485359192,1.220389485359192,1.220389485359192,2020-12-16T00:00:00.000000000,ET051104
,,,2020-12-16T00:00:00.000000000,ET051187
0.7963828444480896,0.7963828444480896,0.7963828444480896,2020-12-16T00:00:00.000000000,ET051198
,,,2020-12-16T00:00:00.000000000,ET060200
-0.1920149326324463,-0.1482626497745514,-0.17013879120349884,2020-12-16T00:00:00.000000000,ET060201
-0.463605135679245,-0.21191374957561493,-0.3001215656598409,2020-12-16T00:00:00.000000000,ET060202
-0.1905725747346878,-0.14533784985542297,-0.16137859225273132,2020-12-16T00:00:00.000000000,ET060203
,,,2020-12-16T00:00:00.000000000,ET060204
-0.19929014146327972,-0.18137581646442413,-0.19033297896385193,2020-12-16T00:00:00.000000000,ET060205
,,,2020-12-16T00:00:00.000000000,ET060206
,,,2020-12-16T00:00:00.000000000,ET060207
0.3430497944355011,0.3430497944355011,0.3430497944355011,2020-12-16T00:00:00.000000000,ET060301
,,,2020-12-16T00:00:00.000000000,ET060302
-0.030504269525408745,-0.030504269525408745,-0.030504269525408745,2020-12-16T00:00:00.000000000,ET060303
0.10813549906015396,0.10813549906015396,0.10813549906015396,2020-12-16T00:00:00.000000000,ET060304
-0.09739501774311066,-0.09739501774311066,-0.09739501774311066,2020-12-16T00:00:00.000000000,ET060305
,,,2020-12-16T00:00:00.000000000,ET060306
,,,2020-12-16T00:00:00.000000000,ET060307
,,,2020-12-16T00:00:00.000000000,ET060308
,,,2020-12-16T00:00:00.000000000,ET060309
,,,2020-12-16T00:00:00.000000000,ET060400
,,,2020-12-16T00:00:00.000000000,ET060401
-0.1656806319952011,-0.1656806319952011,-0.1656806319952011,2020-12-16T00:00:00.000000000,ET060402
,,,2020-12-16T00:00:00.000000000,ET060403
-0.3328857123851776,-0.3328857123851776,-0.3328857123851776,2020-12-16T00:00:00.000000000,ET060404
,,,2020-12-16T00:00:00.000000000,ET060405
0.0726548284292221,0.0726548284292221,0.0726548284292221,2020-12-16T00:00:00.000000000,ET060508
,,,2020-12-16T00:00:00.000000000,ET070101
0.770531415939331,0.770531415939331,0.770531415939331,2020-12-16T00:00:00.000000000,ET070102
,,,2020-12-16T00:00:00.000000000,ET070103
0.9773357510566711,0.9773357510566711,0.9773357510566711,2020-12-16T00:00:00.000000000,ET070104
,,,2020-12-16T00:00:00.000000000,ET070105
,,,2020-12-16T00:00:00.000000000,ET070106
,,,2020-12-16T00:00:00.000000000,ET070107
,,,2020-12-16T00:00:00.000000000,ET070108
,,,2020-12-16T00:00:00.000000000,ET070109
,,,2020-12-16T00:00:00.000000000,ET070110
,,,2020-12-16T00:00:00.000000000,ET070111
,,,2020-12-16T00:00:00.000000000,ET070112
,,,2020-12-16T00:00:00.000000000,ET070113
,,,2020-12-16T00:00:00.000000000,ET070114
,,,2020-12-16T00:00:00.000000000,ET070115
,,,2020-12-16T00:00:00.000000000,ET070116
,,,2020-12-16T00:00:00.000000000,ET070117
,,,2020-12-16T00:00:00.000000000,ET070118
,,,2020-12-16T00:00:00.000000000,ET070119
,,,2020-12-16T00:00:00.000000000,ET070120
,,,2020-12-16T00:00:00.000000000,ET070201
,,,2020-12-16T00:00:00.000000000,ET070202
,,,2020-12-16T00:00:00.000000000,ET070203
,,,2020-12-16T00:00:00.000000000,ET070204
,,,2020-12-16T00:00:00.000000000,ET070205
,,,2020-12-16T00:00:00.000000000,ET070206
,,,2020-12-16T00:00:00.000000000,ET070207
,,,2020-12-16T00:00:00.000000000,ET070208
,,,2020-12-16T00:00:00.000000000,ET070209
0.9312973618507385,0.9312973618507385,0.9312973618507385,2020-12-16T00:00:00.000000000,ET070210
,,,2020-12-16T00:00:00.000000000,ET070211
,,,2020-12-16T00:00:00.000000000,ET070212
,,,2020-12-16T00:00:00.000000000,ET070213
,,,2020-12-16T00:00:00.000000000,ET070214
,,,2020-12-16T00:00:00.000000000,ET070215
,,,2020-12-16T00:00:00.000000000,ET070216
,,,2020-12-16T00:00:00.000000000,ET070217
,,,2020-12-16T00:00:00.000000000,ET070301
,,,2020-12-16T00:00:00.000000000,ET070302
,,,2020-12-16T00:00:00.000000000,ET070303
0.983393669128418,0.983393669128418,0.983393669128418,2020-12-16T00:00:00.000000000,ET070304
,,,2020-12-16T00:00:00.000000000,ET070305
,,,2020-12-16T00:00:00.000000000,ET070306
,,,2020-12-16T00:00:00.000000000,ET070307
,,,2020-12-16T00:00:00.000000000,ET070308
,,,2020-12-16T00:00:00.000000000,ET070309
,,,2020-12-16T00:00:00.000000000,ET070310
,,,2020-12-16T00:00:00.000000000,ET070312
1.0939098596572876,1.0939098596572876,1.0939098596572876,2020-12-16T00:00:00.000000000,ET070501
,,,2020-12-16T00:00:00.000000000,ET070502
,,,2020-12-16T00:00:00.000000000,ET070503
,,,2020-12-16T00:00:00.000000000,ET070504
,,,2020-12-16T00:00:00.000000000,ET070505
,,,2020-12-16T00:00:00.000000000,ET070506
,,,2020-12-16T00:00:00.000000000,ET070507
,,,2020-12-16T00:00:00.000000000,ET070508
,,,2020-12-16T00:00:00.000000000,ET070509
,,,2020-12-16T00:00:00.000000000,ET070510
,,,2020-12-16T00:00:00.000000000,ET070511
,,,2020-12-16T00:00:00.000000000,ET070512
,,,2020-12-16T00:00:00.000000000,ET070601
,,,2020-12-16T00:00:00.000000000,ET070602
,,,2020-12-16T00:00:00.000000000,ET070603
0.9355093240737915,0.9355093240737915,0.9355093240737915,2020-12-16T00:00:00.000000000,ET070604
,,,2020-12-16T00:00:00.000000000,ET070605
,,,2020-12-16T00:00:00.000000000,ET070606
,,,2020-12-16T00:00:00.000000000,ET070607
,,,2020-12-16T00:00:00.000000000,ET070608
,,,2020-12-16T00:00:00.000000000,ET070609
0.8660063743591309,0.8660063743591309,0.8660063743591309,2020-12-16T00:00:00.000000000,ET070610
,,,2020-12-16T00:00:00.000000000,ET070611
,,,2020-12-16T00:00:00.000000000,ET070612
,,,2020-12-16T00:00:00.000000000,ET070613
,,,2020-12-16T00:00:00.000000000,ET070614
,,,2020-12-16T00:00:00.000000000,ET070615
,,,2020-12-16T00:00:00.000000000,ET070616
,,,2020-12-16T00:00:00.000000000,ET070617
,,,2020-12-16T00:00:00.000000000,ET070618
,,,2020-12-16T00:00:00.000000000,ET070619
,,,2020-12-16T00:00:00.000000000,ET070620
,,,2020-12-16T00:00:00.000000000,ET070621
,,,2020-12-16T00:00:00.000000000,ET070622
0.4594954550266266,0.6123233437538147,0.5359094142913818,2020-12-16T00:00:00.000000000,ET070701
,,,2020-12-16T00:00:00.000000000,ET070702
,,,2020-12-16T00:00:00.000000000,ET070703
0.4835045635700226,0.5090848207473755,0.49629467725753784,2020-12-16T00:00:00.000000000,ET070704
0.7892581224441528,0.7892581224441528,0.7892581224441528,2020-12-16T00:00:00.000000000,ET070705
0.3781890869140625,0.3781890869140625,0.3781890869140625,2020-12-16T00:00:00.000000000,ET070706
0.8028189539909363,0.8028189539909363,0.8028189539909363,2020-12-16T00:00:00.000000000,ET070707
,,,2020-12-16T00:00:00.000000000,ET070708
,,,2020-12-16T00:00:00.000000000,ET070709
,,,2020-12-16T00:00:00.000000000,ET070710
,,,2020-12-16T00:00:00.000000000,ET070711
,,,2020-12-16T00:00:00.000000000,ET071003
,,,2020-12-16T00:00:00.000000000,ET071004
1.018275499343872,1.018275499343872,1.018275499343872,2020-12-16T00:00:00.000000000,ET071005
,,,2020-12-16T00:00:00.000000000,ET071006
,,,2020-12-16T00:00:00.000000000,ET071007
,,,2020-12-16T00:00:00.000000000,ET071008
0.8661768436431885,0.8661768436431885,0.8661768436431885,2020-12-16T00:00:00.000000000,ET071009
,,,2020-12-16T00:00:00.000000000,ET071010
,,,2020-12-16T00:00:00.000000000,ET071011
,,,2020-12-16T00:00:00.000000000,ET071012
,,,2020-12-16T00:00:00.000000000,ET071013
,,,2020-12-16T00:00:00.000000000,ET071014
,,,2020-12-16T00:00:00.000000000,ET071015
,,,2020-12-16T00:00:00.000000000,ET071016
,,,2020-12-16T00:00:00.000000000,ET071017
,,,2020-12-16T00:00:00.000000000,ET071018
,,,2020-12-16T00:00:00.000000000,ET071019
,,,2020-12-16T00:00:00.000000000,ET071021
,,,2020-12-16T00:00:00.000000000,ET071205
,,,2020-12-16T00:00:00.000000000,ET071301
,,,2020-12-16T00:00:00.000000000,ET071302
,,,2020-12-16T00:00:00.000000000,ET071303
0.8815436959266663,0.8815436959266663,0.8815436959266663,2020-12-16T00:00:00.000000000,ET071304
,,,2020-12-16T00:00:00.000000000,ET071401
,,,2020-12-16T00:00:00.000000000,ET071402
,,,2020-12-16T00:00:00.000000000,ET071403
,,,2020-12-16T00:00:00.000000000,ET071404
,,,2020-12-16T00:00:00.000000000,ET071501
,,,2020-12-16T00:00:00.000000000,ET071502
,,,2020-12-16T00:00:00.000000000,ET071503
,,,2020-12-16T00:00:00.000000000,ET071504
0.6812038421630859,0.6812038421630859,0.6812038421630859,2020-12-16T00:00:00.000000000,ET071505
,,,2020-12-16T00:00:00.000000000,ET071506
,,,2020-12-16T00:00:00.000000000,ET071507
,,,2020-12-16T00:00:00.000000000,ET071508
,,,2020-12-16T00:00:00.000000000,ET071509
,,,2020-12-16T00:00:00.000000000,ET071601
,,,2020-12-16T00:00:00.000000000,ET072001
,,,2020-12-16T00:00:00.000000000,ET072002
,,,2020-12-16T00:00:00.000000000,ET072003
,,,2020-12-16T00:00:00.000000000,ET072004
1.091306209564209,1.091306209564209,1.091306209564209,2020-12-16T00:00:00.000000000,ET072005
,,,2020-12-16T00:00:00.000000000,ET072006
,,,2020-12-16T00:00:00.000000000,ET072007
,,,2020-12-16T00:00:00.000000000,ET072008
,,,2020-12-16T00:00:00.000000000,ET072009
,,,2020-12-16T00:00:00.000000000,ET072010
,,,2020-12-16T00:00:00.000000000,ET072011
,,,2020-12-16T00:00:00.000000000,ET072012
,,,2020-12-16T00:00:00.000000000,ET072013
0.9992393851280212,0.9992393851280212,0.9992393851280212,2020-12-16T00:00:00.000000000,ET072102
,,,2020-12-16T00:00:00.000000000,ET072203
0.9967381358146667,0.9967381358146667,0.9967381358146667,2020-12-16T00:00:00.000000000,ET072304
,,,2020-12-16T00:00:00.000000000,ET072401
,,,2020-12-16T00:00:00.000000000,ET110101
,,,2020-12-16T00:00:00.000000000,ET110102
,,,2020-12-16T00:00:00.000000000,ET110103
,,,2020-12-16T00:00:00.000000000,ET110104
,,,2020-12-16T00:00:00.000000000,ET110105
0.26463431119918823,0.26463431119918823,0.26463431119918823,2020-12-16T00:00:00.000000000,ET110201
,,,2020-12-16T00:00:00.000000000,ET110202
,,,2020-12-16T00:00:00.000000000,ET110203
,,,2020-12-16T00:00:00.000000000,ET110204
0.6579197645187378,0.6579197645187378,0.6579197645187378,2020-12-16T00:00:00.000000000,ET110205
,,,2020-12-16T00:00:00.000000000,ET110206
,,,2020-12-16T00:00:00.000000000,ET110207
,,,2020-12-16T00:00:00.000000000,ET110208
,,,2020-12-16T00:00:00.000000000,ET110209
0.32012829184532166,0.32012829184532166,0.32012829184532166,2020-12-16T00:00:00.000000000,ET110210
0.4709130823612213,0.4709130823612213,0.4709130823612213,2020-12-16T00:00:00.000000000,ET110211
0.5094789266586304,0.5094789266586304,0.5094789266586304,2020-12-16T00:00:00.000000000,ET110212
,,,2020-12-16T00:00:00.000000000,ET110213
,,,2020-12-16T00:00:00.000000000,ET110214
,,,2020-12-16T00:00:00.000000000,ET110301
0.4102061688899994,0.4102061688899994,0.4102061688899994,2020-12-16T00:00:00.000000000,ET110302
,,,2020-12-16T00:00:00.000000000,ET110303
,,,2020-12-16T00:00:00.000000000,ET110304
,,,2020-12-16T00:00:00.000000000,ET110305
,,,2020-12-16T00:00:00.000000000,ET110306
,,,2020-12-16T00:00:00.000000000,ET110307
,,,2020-12-16T00:00:00.000000000,ET110308
,,,2020-12-16T00:00:00.000000000,ET110401
,,,2020-12-16T00:00:00.000000000,ET110402
,,,2020-12-16T00:00:00.000000000,ET110403
0.9157271981239319,0.9157271981239319,0.9157271981239319,2020-12-16T00:00:00.000000000,ET110404
0.653698205947876,0.653698205947876,0.653698205947876,2020-12-16T00:00:00.000000000,ET110405
,,,2020-12-16T00:00:00.000000000,ET110406
,,,2020-12-16T00:00:00.000000000,ET110407
,,,2020-12-16T00:00:00.000000000,ET110408
,,,2020-12-16T00:00:00.000000000,ET110409
,,,2020-12-16T00:00:00.000000000,ET110410
,,,2020-12-16T00:00:00.000000000,ET110411
,,,2020-12-16T00:00:00.000000000,ET110412
0.3088437616825104,0.3088437616825104,0.3088437616825104,2020-12-16T00:00:00.000000000,ET110501
,,,2020-12-16T00:00:00.000000000,ET110502
,,,2020-12-16T00:00:00.000000000,ET110503
,,,2020-12-16T00:00:00.000000000,ET110504
0.6101975440979004,0.6101975440979004,0.6101975440979004,2020-12-16T00:00:00.000000000,ET110505
0.7462232112884521,0.7462232112884521,0.7462232112884521,2020-12-16T00:00:00.000000000,ET110506
0.5239067673683167,0.5786564946174622,0.5512816309928894,2020-12-16T00:00:00.000000000,ET110507
,,,2020-12-16T00:00:00.000000000,ET110601
,,,2020-12-16T00:00:00.000000000,ET120101
,,,2020-12-16T00:00:00.000000000,ET120102
,,,2020-12-16T00:00:00.000000000,ET120103
0.5268797874450684,0.5268797874450684,0.5268797874450684,2020-12-16T00:00:00.000000000,ET120104
0.40386438369750977,0.40386438369750977,0.40386438369750977,2020-12-16T00:00:00.000000000,ET120105
,,,2020-12-16T00:00:00.000000000,ET120200
0.3337850272655487,0.3337850272655487,0.3337850272655487,2020-12-16T00:00:00.000000000,ET120201
0.12918290495872498,0.12918290495872498,0.12918290495872498,2020-12-16T00:00:00.000000000,ET120202
0.4054952561855316,0.4054952561855316,0.4054952561855316,2020-12-16T00:00:00.000000000,ET120203
0.513088047504425,0.513088047504425,0.513088047504425,2020-12-16T00:00:00.000000000,ET120204
0.4490923285484314,0.5793036818504333,0.5200600226720175,2020-12-16T00:00:00.000000000,ET120205
,,,2020-12-16T00:00:00.000000000,ET120206
,,,2020-12-16T00:00:00.000000000,ET120301
0.3207748830318451,0.3207748830318451,0.3207748830318451,2020-12-16T00:00:00.000000000,ET120308
0.2793845534324646,0.2793845534324646,0.2793845534324646,2020-12-16T00:00:00.000000000,ET120407
,,,2020-12-16T00:00:00.000000000,ET130101
,,,2020-12-16T00:00:00.000000000,ET130102
,,,2020-12-16T00:00:00.000000000,ET130103
,,,2020-12-16T00:00:00.000000000,ET130104
,,,2020-12-16T00:00:00.000000000,ET130105
,,,2020-12-16T00:00:00.000000000,ET130106
,,,2020-12-16T00:00:00.000000000,ET130107
,,,2020-12-16T00:00:00.000000000,ET130108
,,,2020-12-16T00:00:00.000000000,ET130109
,,,2020-12-16T00:00:00.000000000,ET140101
,,,2020-12-16T00:00:00.000000000,ET140102
,,,2020-12-16T00:00:00.000000000,ET140103
,,,2020-12-16T00:00:00.000000000,ET140104
,,,2020-12-16T00:00:00.000000000,ET140105
,,,2020-12-16T00:00:00.000000000,ET140106
,,,2020-12-16T00:00:00.000000000,ET140107
,,,2020-12-16T00:00:00.000000000,ET140108
,,,2020-12-16T00:00:00.000000000,ET140109
,,,2020-12-16T00:00:00.000000000,ET140110
,,,2020-12-16T00:00:00.000000000,ET140111
,,,2020-12-16T00:00:00.000000000,ET150103
,,,2020-12-16T00:00:00.000000000,ET150104
,,,2020-12-16T00:00:00.000000000,ET150105
,,,2020-12-16T00:00:00.000000000,ET150109
,,,2020-12-16T00:00:00.000000000,ET150110
,,,2020-12-16T00:00:00.000000000,ET150111
,,,2020-12-16T00:00:00.000000000,ET150112
,,,2020-12-16T00:00:00.000000000,ET150113
,,,2020-12-16T00:00:00.000000000,ET150114
,,,2020-12-16T00:00:00.000000000,ET150201
,,,2020-12-16T00:00:00.000000000,ET150206
,,,2020-12-16T00:00:00.000000000,ET150207
,,,2020-12-16T00:00:00.000000000,ET150208
,,,2020-12-16T00:00:00.000000000,ET160001
,,,2020-12-16T00:00:00.000000000,ET160002
,,,2020-12-16T00:00:00.000000000,ET160003
,,,2020-12-16T00:00:00.000000000,ET160004
,,,2020-12-16T00:00:00.000000000,ET160005
,,,2020-12-16T00:00:00.000000000,ET160006
,,,2020-12-16T00:00:00.000000000,ET160007
,,,2020-12-16T00:00:00.000000000,ET160008
,,,2020-12-16T00:00:00.000000000,ET160009
,,,2020-12-16T00:00:00.000000000,ET160010
,,,2020-12-16T00:00:00.000000000,ET160011
,,,2020-12-16T00:00:00.000000000,ET160012
,,,2020-12-16T00:00:00.000000000,ET160013
