ea_id,ea_latitude,ea_longitude,time,spei,saq06
10102088801010,14.25,38.25,2020-07-16,0.2261681,10
10102088801010,14.25,38.25,2020-08-16,1.7029045,10
10102088801010,14.25,38.25,2020-09-16,0.47555387,10
10102088801010,14.25,38.25,2020-10-16,-0.6826745,10
10102088801010,14.25,38.25,2020-11-16,0.75632113,10
10102088801010,14.25,38.25,2020-12-16,-1.2699045,10
10102088801010,14.25,38.25,2021-01-16,-1.5165776,10
10102088801010,14.25,38.25,2021-02-15,0.08370533,10
10102088801010,14.25,38.25,2021-03-16,-0.030787729,10
10102088801010,14.25,38.25,2021-04-16,2.2891183,10
10102088801010,14.25,38.25,2021-05-16,0.29113626,10
10102088801010,14.25,38.25,2021-06-16,0.18195431,10
10102088801010,14.25,38.25,2021-07-16,0.45570597,10
10102088801010,14.25,38.25,2021-08-16,-0.0027002213,10
10102088801010,14.25,38.25,2021-09-16,1.2841097,10
10102088801010,14.25,38.25,2021-10-16,-0.2769718,10
10102088801010,14.25,38.25,2021-11-16,1.7728394,10
10102088801010,14.25,38.25,2021-12-16,-0.9083472,10
10102088801010,14.25,38.25,2022-01-16,-0.49535722,10
10102088801010,14.25,38.25,2022-02-15,1.2225555,10
10102088801010,14.25,38.25,2022-03-16,-0.046220575,10
10102088801010,14.25,38.25,2022-04-16,0.029071616,10
10102088801010,14.25,38.25,2022-05-16,-1.370484,10
10102088801010,14.25,38.25,2022-06-16,0.90292,10
10102088801010,14.25,38.25,2022-07-16,-0.01575838,10
10102088801010,14.25,38.25,2022-08-16,1.7862777,10
10102088801010,14.25,38.25,2022-09-16,-0.26306826,10
10102088801010,14.25,38.25,2022-10-16,1.067671,10
10102088801010,14.25,38.25,2022-11-16,1.1299869,10
10102088801010,14.25,38.25,2022-12-16,-0.9717717,10
10102088801010,14.25,38.25,2023-01-16,0.58995414,10
10102088801010,14.25,38.25,2023-02-15,-0.88229084,10
10102088801010,14.25,38.25,2023-03-16,1.1367865,10
10102088801010,14.25,38.25,2023-04-16,0.179329,10
10102088801010,14.25,38.25,2023-05-16,-0.7463537,10
10102088801010,14.25,38.25,2023-06-16,0.64695853,10
10102088801010,14.25,38.25,2023-07-16,0.14100733,10
10102088801010,14.25,38.25,2023-08-16,-0.361623,10
10102088801010,14.25,38.25,2023-09-16,-0.49897525,10
10102088801010,14.25,38.25,2023-10-16,-0.6532808,10
10102088801010,14.25,38.25,2023-11-16,0.27805933,10
10102088801010,14.25,38.25,2023-12-16,-0.47248608,10
10103088800709,14.25,38.25,2020-01-16,1.1430866,7
10103088800709,14.25,38.25,2020-02-15,0.08370533,7
10103088800709,14.25,38.25,2020-03-16,-1.5208671,7
10103088800709,14.25,38.25,2020-04-16,0.029071616,7
10103088800709,14.25,38.25,2020-05-16,0.10525456,7
10103088800709,14.25,38.25,2020-06-16,0.4031407,7
10103088800709,14.25,38.25,2020-07-16,0.2261681,7
10103088800709,14.25,38.25,2020-08-16,1.7029045,7
10103088800709,14.25,38.25,2020-09-16,0.47555387,7
10103088800709,14.25,38.25,2020-10-16,-0.6826745,7
10103088800709,14.25,38.25,2020-11-16,0.75632113,7
10103088800709,14.25,38.25,2020-12-16,-1.2699045,7
10103088800709,14.25,38.25,2021-01-16,-1.5165776,7
10103088800709,14.25,38.25,2021-02-15,0.08370533,7
10103088800709,14.25,38.25,2021-03-16,-0.030787729,7
10103088800709,14.25,38.25,2021-04-16,2.2891183,7
10103088800709,14.25,38.25,2021-05-16,0.29113626,7
10103088800709,14.25,38.25,2021-06-16,0.18195431,7
10103088800709,14.25,38.25,2021-07-16,0.45570597,7
10103088800709,14.25,38.25,2021-08-16,-0.0027002213,7
10103088800709,14.25,38.25,2021-09-16,1.2841097,7
10103088800709,14.25,38.25,2021-10-16,-0.2769718,7
10103088800709,14.25,38.25,2021-11-16,1.7728394,7
10103088800709,14.25,38.25,2021-12-16,-0.9083472,7
10103088800709,14.25,38.25,2022-01-16,-0.49535722,7
10103088800709,14.25,38.25,2022-02-15,1.2225555,7
10103088800709,14.25,38.25,2022-03-16,-0.046220575,7
10103088800709,14.25,38.25,2022-04-16,0.029071616,7
10103088800709,14.25,38.25,2022-05-16,-1.370484,7
10103088800709,14.25,38.25,2022-06-16,0.90292,7
10103088800709,14.25,38.25,2022-07-16,-0.01575838,7
10103088800709,14.25,38.25,2022-08-16,1.7862777,7
10103088800709,14.25,38.25,2022-09-16,-0.26306826,7
10103088800709,14.25,38.25,2022-10-16,1.067671,7
10103088800709,14.25,38.25,2022-11-16,1.1299869,7
10103088800709,14.25,38.25,2022-12-16,-0.9717717,7
10103088800709,14.25,38.25,2023-01-16,0.58995414,7
10103088800709,14.25,38.25,2023-02-15,-0.88229084,7
10103088800709,14.25,38.25,2023-03-16,1.1367865,7
10103088800709,14.25,38.25,2023-04-16,0.179329,7
10103088800709,14.25,38.25,2023-05-16,-0.7463537,7
10103088800709,14.25,38.25,2023-06-16,0.64695853,7
10103088800709,14.25,38.25,2023-07-16,0.14100733,7
10103088800709,14.25,38.25,2023-08-16,-0.361623,7
10103088800709,14.25,38.25,2023-09-16,-0.49897525,7
10103088800709,14.25,38.25,2023-10-16,-0.6532808,7
10103088800709,14.25,38.25,2023-11-16,0.27805933,7
10103088800709,14.25,38.25,2023-12-16,-0.47248608,7
10104010100101,14.25,38.25,2020-01-16,1.1430866,1
10104010100101,14.25,38.25,2020-02-15,0.08370533,1
10104010100101,14.25,38.25,2020-03-16,-1.5208671,1
10104010100101,14.25,38.25,2020-04-16,0.029071616,1
10104010100101,14.25,38.25,2020-05-16,0.10525456,1
10104010100101,14.25,38.25,2020-06-16,0.4031407,1
10104010100101,14.25,38.25,2020-07-16,0.2261681,1
10104010100101,14.25,38.25,2020-08-16,1.7029045,1
10104010100101,14.25,38.25,2020-09-16,0.47555387,1
10104010100101,14.25,38.25,2020-10-16,-0.6826745,1
10104010100101,14.25,38.25,2020-11-16,0.75632113,1
10104010100101,14.25,38.25,2020-12-16,-1.2699045,1
10104010100101,14.25,38.25,2021-01-16,-1.5165776,1
10104010100101,14.25,38.25,2021-02-15,0.08370533,1
10104010100101,14.25,38.25,2021-03-16,-0.030787729,1
10104010100101,14.25,38.25,2021-04-16,2.2891183,1
10104010100101,14.25,38.25,2021-05-16,0.29113626,1
10104010100101,14.25,38.25,2021-06-16,0.18195431,1
10104010100101,14.25,38.25,2021-07-16,0.45570597,1
10104010100101,14.25,38.25,2021-08-16,-0.0027002213,1
10104010100101,14.25,38.25,2021-09-16,1.2841097,1
10104010100101,14.25,38.25,2021-10-16,-0.2769718,1
10104010100101,14.25,38.25,2021-11-16,1.7728394,1
10104010100101,14.25,38.25,2021-12-16,-0.9083472,1
10104010100101,14.25,38.25,2022-01-16,-0.49535722,1
10104010100101,14.25,38.25,2022-02-15,1.2225555,1
10104010100101,14.25,38.25,2022-03-16,-0.046220575,1
10104010100101,14.25,38.25,2022-04-16,0.029071616,1
10104010100101,14.25,38.25,2022-05-16,-1.370484,1
10104010100101,14.25,38.25,2022-06-16,0.90292,1
10104010100101,14.25,38.25,2022-07-16,-0.01575838,1
10104010100101,14.25,38.25,2022-08-16,1.7862777,1
10104010100101,14.25,38.25,2022-09-16,-0.26306826,1
10104010100101,14.25,38.25,2022-10-16,1.067671,1
10104010100101,14.25,38.25,2022-11-16,1.1299869,1
10104010100101,14.25,38.25,2022-12-16,-0.9717717,1
10104010100101,14.25,38.25,2023-01-16,0.58995414,1
10104010100101,14.25,38.25,2023-02-15,-0.88229084,1
10104010100101,14.25,38.25,2023-03-16,1.1367865,1
10104010100101,14.25,38.25,2023-04-16,0.179329,1
10104010100101,14.25,38.25,2023-05-16,-0.7463537,1
10104010100101,14.25,38.25,2023-06-16,0.64695853,1
10104010100101,14.25,38.25,2023-07-16,0.14100733,1
10104010100101,14.25,38.25,2023-08-16,-0.361623,1
10104010100101,14.25,38.25,2023-09-16,-0.49897525,1
10104010100101,14.25,38.25,2023-10-16,-0.6532808,1
10104010100101,14.25,38.25,2023-11-16,0.27805933,1
10104010100101,14.25,38.25,2023-12-16,-0.47248608,1
10104088800405,14.25,38.25,2020-01-16,1.1430866,4
10104088800405,14.25,38.25,2020-02-15,0.08370533,4
10104088800405,14.25,38.25,2020-03-16,-1.5208671,4
10104088800405,14.25,38.25,2020-04-16,0.029071616,4
10104088800405,14.25,38.25,2020-05-16,0.10525456,4
10104088800405,14.25,38.25,2020-06-16,0.4031407,4
10104088800405,14.25,38.25,2020-07-16,0.2261681,4
10104088800405,14.25,38.25,2020-08-16,1.7029045,4
10104088800405,14.25,38.25,2020-09-16,0.47555387,4
10104088800405,14.25,38.25,2020-10-16,-0.6826745,4
10104088800405,14.25,38.25,2020-11-16,0.75632113,4
10104088800405,14.25,38.25,2020-12-16,-1.2699045,4
10104088800405,14.25,38.25,2021-01-16,-1.5165776,4
10104088800405,14.25,38.25,2021-02-15,0.08370533,4
10104088800405,14.25,38.25,2021-03-16,-0.030787729,4
10104088800405,14.25,38.25,2021-04-16,2.2891183,4
10104088800405,14.25,38.25,2021-05-16,0.29113626,4
10104088800405,14.25,38.25,2021-06-16,0.18195431,4
10104088800405,14.25,38.25,2021-07-16,0.45570597,4
10104088800405,14.25,38.25,2021-08-16,-0.0027002213,4
10104088800405,14.25,38.25,2021-09-16,1.2841097,4
10104088800405,14.25,38.25,2021-10-16,-0.2769718,4
10104088800405,14.25,38.25,2021-11-16,1.7728394,4
10104088800405,14.25,38.25,2021-12-16,-0.9083472,4
10104088800405,14.25,38.25,2022-01-16,-0.49535722,4
10104088800405,14.25,38.25,2022-02-15,1.2225555,4
10104088800405,14.25,38.25,2022-03-16,-0.046220575,4
10104088800405,14.25,38.25,2022-04-16,0.029071616,4
10104088800405,14.25,38.25,2022-05-16,-1.370484,4
10104088800405,14.25,38.25,2022-06-16,0.90292,4
10104088800405,14.25,38.25,2022-07-16,-0.01575838,4
10104088800405,14.25,38.25,2022-08-16,1.7862777,4
10104088800405,14.25,38.25,2022-09-16,-0.26306826,4
10104088800405,14.25,38.25,2022-10-16,1.067671,4
10104088800405,14.25,38.25,2022-11-16,1.1299869,4
10104088800405,14.25,38.25,2022-12-16,-0.9717717,4
10104088800405,14.25,38.25,2023-01-16,0.58995414,4
10104088800405,14.25,38.25,2023-02-15,-0.88229084,4
10104088800405,14.25,38.25,2023-03-16,1.1367865,4
10104088800405,14.25,38.25,2023-04-16,0.179329,4
10104088800405,14.25,38.25,2023-05-16,-0.7463537,4
10104088800405,14.25,38.25,2023-06-16,0.64695853,4
10104088800405,14.25,38.25,2023-07-16,0.14100733,4
10104088800405,14.25,38.25,2023-08-16,-0.361623,4
10104088800405,14.25,38.25,2023-09-16,-0.49897525,4
10104088800405,14.25,38.25,2023-10-16,-0.6532808,4
10104088800405,14.25,38.25,2023-11-16,0.27805933,4
10104088800405,14.25,38.25,2023-12-16,-0.47248608,4
10105088800712,14.25,37.75,2020-01-16,1.3280923,7
10105088800712,14.25,37.75,2020-02-15,-0.013711765,7
10105088800712,14.25,37.75,2020-03-16,-1.6161518,7
10105088800712,14.25,37.75,2020-04-16,-0.052895933,7
10105088800712,14.25,37.75,2020-05-16,0.1632403,7
10105088800712,14.25,37.75,2020-06-16,0.45570138,7
10105088800712,14.25,37.75,2020-07-16,0.38874558,7
10105088800712,14.25,37.75,2020-08-16,1.8346113,7
10105088800712,14.25,37.75,2020-09-16,0.3147881,7
10105088800712,14.25,37.75,2020-10-16,-1.0163457,7
10105088800712,14.25,37.75,2020-11-16,0.4579261,7
10105088800712,14.25,37.75,2020-12-16,-1.6271693,7
10105088800712,14.25,37.75,2021-01-16,-1.6982247,7
10105088800712,14.25,37.75,2021-02-15,-0.013711765,7
10105088800712,14.25,37.75,2021-03-16,-0.99590355,7
10105088800712,14.25,37.75,2021-04-16,2.4422293,7
10105088800712,14.25,37.75,2021-05-16,0.37719086,7
10105088800712,14.25,37.75,2021-06-16,0.3605076,7
10105088800712,14.25,37.75,2021-07-16,0.57051855,7
10105088800712,14.25,37.75,2021-08-16,0.12836559,7
10105088800712,14.25,37.75,2021-09-16,1.4111514,7
10105088800712,14.25,37.75,2021-10-16,-0.07015213,7
10105088800712,14.25,37.75,2021-11-16,1.6488013,7
10105088800712,14.25,37.75,2021-12-16,-0.7379603,7
10105088800712,14.25,37.75,2022-01-16,-0.13431282,7
10105088800712,14.25,37.75,2022-02-15,1.1529403,7
10105088800712,14.25,37.75,2022-03-16,-0.62807304,7
10105088800712,14.25,37.75,2022-04-16,-0.052895933,7
10105088800712,14.25,37.75,2022-05-16,-1.1833092,7
10105088800712,14.25,37.75,2022-06-16,1.069292,7
10105088800712,14.25,37.75,2022-07-16,0.17148037,7
10105088800712,14.25,37.75,2022-08-16,1.9275215,7
10105088800712,14.25,37.75,2022-09-16,-0.26108578,7
10105088800712,14.25,37.75,2022-10-16,1.1085713,7
10105088800712,14.25,37.75,2022-11-16,1.0334332,7
10105088800712,14.25,37.75,2022-12-16,-0.13586967,7
10105088800712,14.25,37.75,2023-01-16,0.13284962,7
10105088800712,14.25,37.75,2023-02-15,-0.8546898,7
10105088800712,14.25,37.75,2023-03-16,0.31379026,7
10105088800712,14.25,37.75,2023-04-16,-0.005192484,7
10105088800712,14.25,37.75,2023-05-16,-0.94790775,7
10105088800712,14.25,37.75,2023-06-16,0.44322056,7
10105088800712,14.25,37.75,2023-07-16,0.27229583,7
10105088800712,14.25,37.75,2023-08-16,-0.19623108,7
10105088800712,14.25,37.75,2023-09-16,-0.40137273,7
10105088800712,14.25,37.75,2023-10-16,-0.5606221,7
10105088800712,14.25,37.75,2023-11-16,-0.026569135,7
10105088800712,14.25,37.75,2023-12-16,-0.85091734,7
10105088802215,13.75,38.25,2020-01-16,1.3140148,22
10105088802215,13.75,38.25,2020-02-15,0.35386866,22
10105088802215,13.75,38.25,2020-03-16,-1.512124,22
10105088802215,13.75,38.25,2020-04-16,0.21528977,22
10105088802215,13.75,38.25,2020-05-16,-0.004755067,22
10105088802215,13.75,38.25,2020-06-16,0.33072093,22
10105088802215,13.75,38.25,2020-07-16,0.21038358,22
10105088802215,13.75,38.25,2020-08-16,1.8880055,22
10105088802215,13.75,38.25,2020-09-16,0.63654,22
10105088802215,13.75,38.25,2020-10-16,0.08289129,22
10105088802215,13.75,38.25,2020-11-16,1.0759214,22
10105088802215,13.75,38.25,2020-12-16,-1.0915068,22
10105088802215,13.75,38.25,2021-01-16,-1.5347201,22
10105088802215,13.75,38.25,2021-02-15,-0.07247451,22
10105088802215,13.75,38.25,2021-03-16,0.28011397,22
10105088802215,13.75,38.25,2021-04-16,2.4039135,22
10105088802215,13.75,38.25,2021-05-16,0.3177073,22
10105088802215,13.75,38.25,2021-06-16,0.22668058,22
10105088802215,13.75,38.25,2021-07-16,0.57883626,22
10105088802215,13.75,38.25,2021-08-16,0.10097428,22
10105088802215,13.75,38.25,2021-09-16,1.0934384,22
10105088802215,13.75,38.25,2021-10-16,-0.25859967,22
10105088802215,13.75,38.25,2021-11-16,1.6802698,22
10105088802215,13.75,38.25,2021-12-16,-0.7681646,22
10105088802215,13.75,38.25,2022-01-16,-0.42125607,22
10105088802215,13.75,38.25,2022-02-15,1.3362838,22
10105088802215,13.75,38.25,2022-03-16,-0.15787041,22
10105088802215,13.75,38.25,2022-04-16,-0.11789058,22
10105088802215,13.75,38.25,2022-05-16,-1.5152969,22
10105088802215,13.75,38.25,2022-06-16,1.0188569,22
10105088802215,13.75,38.25,2022-07-16,-0.28564158,22
10105088802215,13.75,38.25,2022-08-16,1.5903944,22
10105088802215,13.75,38.25,2022-09-16,-0.21287815,22
10105088802215,13.75,38.25,2022-10-16,1.1417121,22
10105088802215,13.75,38.25,2022-11-16,1.0162885,22
10105088802215,13.75,38.25,2022-12-16,-0.09126374,22
10105088802215,13.75,38.25,2023-01-16,-0.12044584,22
10105088802215,13.75,38.25,2023-02-15,-1.111432,22
10105088802215,13.75,38.25,2023-03-16,1.3643528,22
10105088802215,13.75,38.25,2023-04-16,0.3154825,22
10105088802215,13.75,38.25,2023-05-16,-0.36099946,22
10105088802215,13.75,38.25,2023-06-16,1.2188876,22
10105088802215,13.75,38.25,2023-07-16,0.069124475,22
10105088802215,13.75,38.25,2023-08-16,-0.38003537,22
10105088802215,13.75,38.25,2023-09-16,-0.8466325,22
10105088802215,13.75,38.25,2023-10-16,-0.73282164,22
10105088802215,13.75,38.25,2023-11-16,-0.039298363,22
10105088802215,13.75,38.25,2023-12-16,-0.99845076,22
10106088801204,13.75,38.25,2020-01-16,1.3140148,12
10106088801204,13.75,38.25,2020-02-15,0.35386866,12
10106088801204,13.75,38.25,2020-03-16,-1.512124,12
10106088801204,13.75,38.25,2020-04-16,0.21528977,12
10106088801204,13.75,38.25,2020-05-16,-0.004755067,12
10106088801204,13.75,38.25,2020-06-16,0.33072093,12
10106088801204,13.75,38.25,2020-07-16,0.21038358,12
10106088801204,13.75,38.25,2020-08-16,1.8880055,12
10106088801204,13.75,38.25,2020-09-16,0.63654,12
10106088801204,13.75,38.25,2020-10-16,0.08289129,12
10106088801204,13.75,38.25,2020-11-16,1.0759214,12
10106088801204,13.75,38.25,2020-12-16,-1.0915068,12
10106088801204,13.75,38.25,2021-01-16,-1.5347201,12
10106088801204,13.75,38.25,2021-02-15,-0.07247451,12
10106088801204,13.75,38.25,2021-03-16,0.28011397,12
10106088801204,13.75,38.25,2021-04-16,2.4039135,12
10106088801204,13.75,38.25,2021-05-16,0.3177073,12
10106088801204,13.75,38.25,2021-06-16,0.22668058,12
10106088801204,13.75,38.25,2021-07-16,0.57883626,12
10106088801204,13.75,38.25,2021-08-16,0.10097428,12
10106088801204,13.75,38.25,2021-09-16,1.0934384,12
10106088801204,13.75,38.25,2021-10-16,-0.25859967,12
10106088801204,13.75,38.25,2021-11-16,1.6802698,12
10106088801204,13.75,38.25,2021-12-16,-0.7681646,12
10106088801204,13.75,38.25,2022-01-16,-0.42125607,12
10106088801204,13.75,38.25,2022-02-15,1.3362838,12
10106088801204,13.75,38.25,2022-03-16,-0.15787041,12
10106088801204,13.75,38.25,2022-04-16,-0.11789058,12
10106088801204,13.75,38.25,2022-05-16,-1.5152969,12
10106088801204,13.75,38.25,2022-06-16,1.0188569,12
10106088801204,13.75,38.25,2022-07-16,-0.28564158,12
10106088801204,13.75,38.25,2022-08-16,1.5903944,12
10106088801204,13.75,38.25,2022-09-16,-0.21287815,12
10106088801204,13.75,38.25,2022-10-16,1.1417121,12
10106088801204,13.75,38.25,2022-11-16,1.0162885,12
10106088801204,13.75,38.25,2022-12-16,-0.09126374,12
10106088801204,13.75,38.25,2023-01-16,-0.12044584,12
10106088801204,13.75,38.25,2023-02-15,-1.111432,12
10106088801204,13.75,38.25,2023-03-16,1.3643528,12
10106088801204,13.75,38.25,2023-04-16,0.3154825,12
10106088801204,13.75,38.25,2023-05-16,-0.36099946,12
10106088801204,13.75,38.25,2023-06-16,1.2188876,12
10106088801204,13.75,38.25,2023-07-16,0.069124475,12
10106088801204,13.75,38.25,2023-08-16,-0.38003537,12
10106088801204,13.75,38.25,2023-09-16,-0.8466325,12
10106088801204,13.75,38.25,2023-10-16,-0.73282164,12
10106088801204,13.75,38.25,2023-11-16,-0.039298363,12
10106088801204,13.75,38.25,2023-12-16,-0.99845076,12
10107010100213,14.25,38.25,2020-01-16,1.1430866,2
10107010100213,14.25,38.25,2020-02-15,0.08370533,2
10107010100213,14.25,38.25,2020-03-16,-1.5208671,2
10107010100213,14.25,38.25,2020-04-16,0.029071616,2
10107010100213,14.25,38.25,2020-05-16,0.10525456,2
10107010100213,14.25,38.25,2020-06-16,0.4031407,2
10107010100213,14.25,38.25,2020-07-16,0.2261681,2
10107010100213,14.25,38.25,2020-08-16,1.7029045,2
10107010100213,14.25,38.25,2020-09-16,0.47555387,2
10107010100213,14.25,38.25,2020-10-16,-0.6826745,2
10107010100213,14.25,38.25,2020-11-16,0.75632113,2
10107010100213,14.25,38.25,2020-12-16,-1.2699045,2
10107010100213,14.25,38.25,2021-01-16,-1.5165776,2
10107010100213,14.25,38.25,2021-02-15,0.08370533,2
10107010100213,14.25,38.25,2021-03-16,-0.030787729,2
10107010100213,14.25,38.25,2021-04-16,2.2891183,2
10107010100213,14.25,38.25,2021-05-16,0.29113626,2
10107010100213,14.25,38.25,2021-06-16,0.18195431,2
10107010100213,14.25,38.25,2021-07-16,0.45570597,2
10107010100213,14.25,38.25,2021-08-16,-0.0027002213,2
10107010100213,14.25,38.25,2021-09-16,1.2841097,2
10107010100213,14.25,38.25,2021-10-16,-0.2769718,2
10107010100213,14.25,38.25,2021-11-16,1.7728394,2
10107010100213,14.25,38.25,2021-12-16,-0.9083472,2
10107010100213,14.25,38.25,2022-01-16,-0.49535722,2
10107010100213,14.25,38.25,2022-02-15,1.2225555,2
10107010100213,14.25,38.25,2022-03-16,-0.046220575,2
10107010100213,14.25,38.25,2022-04-16,0.029071616,2
10107010100213,14.25,38.25,2022-05-16,-1.370484,2
10107010100213,14.25,38.25,2022-06-16,0.90292,2
10107010100213,14.25,38.25,2022-07-16,-0.01575838,2
10107010100213,14.25,38.25,2022-08-16,1.7862777,2
10107010100213,14.25,38.25,2022-09-16,-0.26306826,2
10107010100213,14.25,38.25,2022-10-16,1.067671,2
10107010100213,14.25,38.25,2022-11-16,1.1299869,2
10107010100213,14.25,38.25,2022-12-16,-0.9717717,2
10107010100213,14.25,38.25,2023-01-16,0.58995414,2
10107010100213,14.25,38.25,2023-02-15,-0.88229084,2
10107010100213,14.25,38.25,2023-03-16,1.1367865,2
10107010100213,14.25,38.25,2023-04-16,0.179329,2
10107010100213,14.25,38.25,2023-05-16,-0.7463537,2
10107010100213,14.25,38.25,2023-06-16,0.64695853,2
10107010100213,14.25,38.25,2023-07-16,0.14100733,2
10107010100213,14.25,38.25,2023-08-16,-0.361623,2
10107010100213,14.25,38.25,2023-09-16,-0.49897525,2
10107010100213,14.25,38.25,2023-10-16,-0.6532808,2
10107010100213,14.25,38.25,2023-11-16,0.27805933,2
10107010100213,14.25,38.25,2023-12-16,-0.47248608,2
10108010100218,14.25,37.75,2020-01-16,1.3280923,2
10108010100218,14.25,37.75,2020-02-15,-0.013711765,2
10108010100218,14.25,37.75,2020-03-16,-1.6161518,2
10108010100218,14.25,37.75,2020-04-16,-0.052895933,2
10108010100218,14.25,37.75,2020-05-16,0.1632403,2
10108010100218,14.25,37.75,2020-06-16,0.45570138,2
10108010100218,14.25,37.75,2020-07-16,0.38874558,2
10108010100218,14.25,37.75,2020-08-16,1.8346113,2
10108010100218,14.25,37.75,2020-09-16,0.3147881,2
10108010100218,14.25,37.75,2020-10-16,-1.0163457,2
10108010100218,14.25,37.75,2020-11-16,0.4579261,2
10108010100218,14.25,37.75,2020-12-16,-1.6271693,2
10108010100218,14.25,37.75,2021-01-16,-1.6982247,2
10108010100218,14.25,37.75,2021-02-15,-0.013711765,2
10108010100218,14.25,37.75,2021-03-16,-0.99590355,2
10108010100218,14.25,37.75,2021-04-16,2.4422293,2
10108010100218,14.25,37.75,2021-05-16,0.37719086,2
10108010100218,14.25,37.75,2021-06-16,0.3605076,2
10108010100218,14.25,37.75,2021-07-16,0.57051855,2
10108010100218,14.25,37.75,2021-08-16,0.12836559,2
10108010100218,14.25,37.75,2021-09-16,1.4111514,2
10108010100218,14.25,37.75,2021-10-16,-0.07015213,2
10108010100218,14.25,37.75,2021-11-16,1.6488013,2
10108010100218,14.25,37.75,2021-12-16,-0.7379603,2
10108010100218,14.25,37.75,2022-01-16,-0.13431282,2
10108010100218,14.25,37.75,2022-02-15,1.1529403,2
10108010100218,14.25,37.75,2022-03-16,-0.62807304,2
10108010100218,14.25,37.75,2022-04-16,-0.052895933,2
10108010100218,14.25,37.75,2022-05-16,-1.1833092,2
10108010100218,14.25,37.75,2022-06-16,1.069292,2
10108010100218,14.25,37.75,2022-07-16,0.17148037,2
10108010100218,14.25,37.75,2022-08-16,1.9275215,2
10108010100218,14.25,37.75,2022-09-16,-0.26108578,2
10108010100218,14.25,37.75,2022-10-16,1.1085713,2
10108010100218,14.25,37.75,2022-11-16,1.0334332,2
10108010100218,14.25,37.75,2022-12-16,-0.13586967,2
10108010100218,14.25,37.75,2023-01-16,0.13284962,2
10108010100218,14.25,37.75,2023-02-15,-0.8546898,2
10108010100218,14.25,37.75,2023-03-16,0.31379026,2
10108010100218,14.25,37.75,2023-04-16,-0.005192484,2
10108010100218,14.25,37.75,2023-05-16,-0.94790775,2
10108010100218,14.25,37.75,2023-06-16,0.44322056,2
