time,lat,lon,spei
2020-04-16,0.25,32.25,0.24826883
2020-04-16,0.25,32.75,0.13412169
2020-04-16,0.25,33.25,0.07810517
2020-04-16,0.25,33.75,0.09779254
2020-04-16,0.25,34.25,0.08276164
2020-04-16,0.25,34.75,0.16376719
2020-04-16,0.25,35.25,0.17828654
2020-04-16,0.25,35.75,0.13938643
2020-04-16,0.25,36.25,0.15375145
2020-04-16,0.25,36.75,0.16364716
2020-04-16,0.25,37.25,0.08558925
2020-04-16,0.25,37.75,0.14930752
2020-04-16,0.25,38.25,0.16218558
2020-04-16,0.25,38.75,0.18388912
2020-04-16,0.25,39.25,0.3363591
2020-04-16,0.25,39.75,0.4125891
2020-04-16,0.25,40.25,0.43889567
2020-04-16,0.25,40.75,0.3986755
2020-04-16,0.25,41.25,0.44196332
2020-04-16,0.25,41.75,0.40926751
2020-04-16,0.25,42.25,0.33249965
2020-04-16,0.25,42.75,0.15204722
2020-04-16,0.25,43.25,0.28470838
2020-04-16,0.25,43.75,
2020-04-16,0.25,44.25,
2020-04-16,0.25,44.75,
2020-04-16,0.25,45.25,
2020-04-16,0.25,45.75,
2020-04-16,0.25,46.25,
2020-04-16,0.25,46.75,
2020-04-16,0.25,47.25,
2020-04-16,0.25,47.75,
2020-04-16,0.75,32.25,0.29019287
2020-04-16,0.75,32.75,0.07457258
2020-04-16,0.75,33.25,0.1286685
2020-04-16,0.75,33.75,0.09905821
2020-04-16,0.75,34.25,0.14233893
2020-04-16,0.75,34.75,0.2154541
2020-04-16,0.75,35.25,0.23466092
2020-04-16,0.75,35.75,0.20018709
2020-04-16,0.75,36.25,0.13813862
2020-04-16,0.75,36.75,0.18551023
2020-04-16,0.75,37.25,0.11043289
2020-04-16,0.75,37.75,0.120903924
2020-04-16,0.75,38.25,0.16967194
2020-04-16,0.75,38.75,0.21549147
2020-04-16,0.75,39.25,0.27443233
2020-04-16,0.75,39.75,0.3870086
2020-04-16,0.75,40.25,0.4512351
2020-04-16,0.75,40.75,0.42118818
2020-04-16,0.75,41.25,0.47124192
2020-04-16,0.75,41.75,0.4100171
2020-04-16,0.75,42.25,0.3726694
2020-04-16,0.75,42.75,0.24881624
2020-04-16,0.75,43.25,0.31323186
2020-04-16,0.75,43.75,0.23852591
2020-04-16,0.75,44.25,
2020-04-16,0.75,44.75,
2020-04-16,0.75,45.25,
2020-04-16,0.75,45.75,
2020-04-16,0.75,46.25,
2020-04-16,0.75,46.75,
2020-04-16,0.75,47.25,
2020-04-16,0.75,47.75,
2020-04-16,1.25,32.25,0.22212327
2020-04-16,1.25,32.75,0.018366551
2020-04-16,1.25,33.25,0.1590484
2020-04-16,1.25,33.75,0.17825806
2020-04-16,1.25,34.25,0.19837072
2020-04-16,1.25,34.75,0.22179656
2020-04-16,1.25,35.25,0.22085229
2020-04-16,1.25,35.75,0.19688983
2020-04-16,1.25,36.25,0.18742082
2020-04-16,1.25,36.75,0.1203484
2020-04-16,1.25,37.25,0.15958191
2020-04-16,1.25,37.75,0.1926981
2020-04-16,1.25,38.25,0.19065505
2020-04-16,1.25,38.75,0.2822349
2020-04-16,1.25,39.25,0.34988415
2020-04-16,1.25,39.75,0.33540028
2020-04-16,1.25,40.25,0.3651029
2020-04-16,1.25,40.75,0.4494968
2020-04-16,1.25,41.25,0.42299372
2020-04-16,1.25,41.75,0.333491
2020-04-16,1.25,42.25,0.3676866
2020-04-16,1.25,42.75,0.32672155
2020-04-16,1.25,43.25,0.21880664
2020-04-16,1.25,43.75,0.28746128
2020-04-16,1.25,44.25,0.269411
2020-04-16,1.25,44.75,
2020-04-16,1.25,45.25,
2020-04-16,1.25,45.75,
2020-04-16,1.25,46.25,
2020-04-16,1.25,46.75,
2020-04-16,1.25,47.25,
2020-04-16,1.25,47.75,
2020-04-16,1.75,32.25,0.13853762
2020-04-16,1.75,32.75,0.110421486
2020-04-16,1.75,33.25,0.14835498
2020-04-16,1.75,33.75,0.22761375
2020-04-16,1.75,34.25,0.21741056
2020-04-16,1.75,34.75,0.24903856
2020-04-16,1.75,35.25,0.22145738
2020-04-16,1.75,35.75,0.28170744
2020-04-16,1.75,36.25,0.20967528
2020-04-16,1.75,36.75,0.13045128
2020-04-16,1.75,37.25,0.2132056
2020-04-16,1.75,37.75,0.24304838
2020-04-16,1.75,38.25,0.24267852
2020-04-16,1.75,38.75,0.21661335
2020-04-16,1.75,39.25,0.3201914
2020-04-16,1.75,39.75,0.39918834
2020-04-16,1.75,40.25,0.3982352
2020-04-16,1.75,40.75,0.42719808
2020-04-16,1.75,41.25,0.42341644
2020-04-16,1.75,41.75,0.317504
2020-04-16,1.75,42.25,0.34641185
2020-04-16,1.75,42.75,0.32162666
2020-04-16,1.75,43.25,0.27448234
2020-04-16,1.75,43.75,0.3161091
2020-04-16,1.75,44.25,0.31846592
2020-04-16,1.75,44.75,0.27849862
2020-04-16,1.75,45.25,0.18776575
2020-04-16,1.75,45.75,
2020-04-16,1.75,46.25,
2020-04-16,1.75,46.75,
2020-04-16,1.75,47.25,
2020-04-16,1.75,47.75,
2020-04-16,2.25,32.25,0.02719484
2020-04-16,2.25,32.75,0.0634596
2020-04-16,2.25,33.25,0.1570382
2020-04-16,2.25,33.75,0.23557225
2020-04-16,2.25,34.25,0.17095827
2020-04-16,2.25,34.75,0.26624447
2020-04-16,2.25,35.25,0.32881865
2020-04-16,2.25,35.75,0.30294532
2020-04-16,2.25,36.25,0.28520304
2020-04-16,2.25,36.75,0.33966944
2020-04-16,2.25,37.25,0.24177112
2020-04-16,2.25,37.75,0.3422201
2020-04-16,2.25,38.25,0.23679684
2020-04-16,2.25,38.75,0.25970304
2020-04-16,2.25,39.25,0.3331468
2020-04-16,2.25,39.75,0.31744948
2020-04-16,2.25,40.25,0.35212028
2020-04-16,2.25,40.75,0.35281107
2020-04-16,2.25,41.25,0.32689908
2020-04-16,2.25,41.75,0.34706607
2020-04-16,2.25,42.25,0.28233233
2020-04-16,2.25,42.75,0.28427812
2020-04-16,2.25,43.25,0.2693787
2020-04-16,2.25,43.75,0.3007538
2020-04-16,2.25,44.25,0.22938089
2020-04-16,2.25,44.75,0.22496481
2020-04-16,2.25,45.25,0.18812385
2020-04-16,2.25,45.75,0.22530779
2020-04-16,2.25,46.25,
2020-04-16,2.25,46.75,
2020-04-16,2.25,47.25,
2020-04-16,2.25,47.75,
2020-04-16,2.75,32.25,0.08164596
2020-04-16,2.75,32.75,0.02813288
2020-04-16,2.75,33.25,0.1241963
2020-04-16,2.75,33.75,0.15305133
2020-04-16,2.75,34.25,0.24572615
2020-04-16,2.75,34.75,0.19974902
2020-04-16,2.75,35.25,0.34596643
2020-04-16,2.75,35.75,0.343056
2020-04-16,2.75,36.25,0.34338385
2020-04-16,2.75,36.75,0.30930918
2020-04-16,2.75,37.25,0.29084787
2020-04-16,2.75,37.75,0.34112287
2020-04-16,2.75,38.25,0.2972793
2020-04-16,2.75,38.75,0.21611926
2020-04-16,2.75,39.25,0.22157429
2020-04-16,2.75,39.75,0.34651533
2020-04-16,2.75,40.25,0.36767444
2020-04-16,2.75,40.75,0.29981175
2020-04-16,2.75,41.25,0.28693363
2020-04-16,2.75,41.75,0.2884142
2020-04-16,2.75,42.25,0.30142564
2020-04-16,2.75,42.75,0.27585548
2020-04-16,2.75,43.25,0.2742
2020-04-16,2.75,43.75,0.27335125
2020-04-16,2.75,44.25,0.26699042
2020-04-16,2.75,44.75,0.1958153
2020-04-16,2.75,45.25,0.26690185
2020-04-16,2.75,45.75,0.25320268
2020-04-16,2.75,46.25,0.20533387
2020-04-16,2.75,46.75,
2020-04-16,2.75,47.25,
2020-04-16,2.75,47.75,
2020-04-16,3.25,32.25,0.06944173
2020-04-16,3.25,32.75,0.058743577
2020-04-16,3.25,33.25,0.08168521
2020-04-16,3.25,33.75,0.078661
2020-04-16,3.25,34.25,0.20629974
2020-04-16,3.25,34.75,0.15978418
2020-04-16,3.25,35.25,0.30603018
2020-04-16,3.25,35.75,0.36240855
2020-04-16,3.25,36.25,0.3869029
2020-04-16,3.25,36.75,0.3921428
2020-04-16,3.25,37.25,0.36776
