time,lat,lon,spei
2020-02-15,0.25,32.25,0.49133632
2020-02-15,0.25,32.75,0.46579883
2020-02-15,0.25,33.25,0.41282976
2020-02-15,0.25,33.75,0.3815093
2020-02-15,0.25,34.25,0.32042652
2020-02-15,0.25,34.75,0.36348525
2020-02-15,0.25,35.25,0.33008778
2020-02-15,0.25,35.75,0.37336653
2020-02-15,0.25,36.25,0.34806702
2020-02-15,0.25,36.75,0.40401024
2020-02-15,0.25,37.25,0.36567584
2020-02-15,0.25,37.75,0.44176954
2020-02-15,0.25,38.25,0.44940904
2020-02-15,0.25,38.75,0.42364842
2020-02-15,0.25,39.25,0.29303917
2020-02-15,0.25,39.75,0.19720036
2020-02-15,0.25,40.25,0.48824102
2020-02-15,0.25,40.75,0.35387954
2020-02-15,0.25,41.25,0.25461617
2020-02-15,0.25,41.75,0.12973905
2020-02-15,0.25,42.25,0.46967432
2020-02-15,0.25,42.75,-0.82907027
2020-02-15,0.25,43.25,-0.024077464
2020-02-15,0.25,43.75,
2020-02-15,0.25,44.25,
2020-02-15,0.25,44.75,
2020-02-15,0.25,45.25,
2020-02-15,0.25,45.75,
2020-02-15,0.25,46.25,
2020-02-15,0.25,46.75,
2020-02-15,0.25,47.25,
2020-02-15,0.25,47.75,
2020-02-15,0.75,32.25,0.32682604
2020-02-15,0.75,32.75,0.40724298
2020-02-15,0.75,33.25,0.35325766
2020-02-15,0.75,33.75,0.3987528
2020-02-15,0.75,34.25,0.40604508
2020-02-15,0.75,34.75,0.416306
2020-02-15,0.75,35.25,0.36721745
2020-02-15,0.75,35.75,0.39870456
2020-02-15,0.75,36.25,0.3314071
2020-02-15,0.75,36.75,0.27966875
2020-02-15,0.75,37.25,0.43691602
2020-02-15,0.75,37.75,0.40304473
2020-02-15,0.75,38.25,0.4781985
2020-02-15,0.75,38.75,0.4115829
2020-02-15,0.75,39.25,0.3198706
2020-02-15,0.75,39.75,0.59575176
2020-02-15,0.75,40.25,0.44350454
2020-02-15,0.75,40.75,0.46317068
2020-02-15,0.75,41.25,0.19504653
2020-02-15,0.75,41.75,0.6183779
2020-02-15,0.75,42.25,0.35748583
2020-02-15,0.75,42.75,0.09836672
2020-02-15,0.75,43.25,0.57855934
2020-02-15,0.75,43.75,-0.021302547
2020-02-15,0.75,44.25,
2020-02-15,0.75,44.75,
2020-02-15,0.75,45.25,
2020-02-15,0.75,45.75,
2020-02-15,0.75,46.25,
2020-02-15,0.75,46.75,
2020-02-15,0.75,47.25,
2020-02-15,0.75,47.75,
2020-02-15,1.25,32.25,0.3477579
2020-02-15,1.25,32.75,0.34518057
2020-02-15,1.25,33.25,0.41840306
2020-02-15,1.25,33.75,0.45054168
2020-02-15,1.25,34.25,0.42023468
2020-02-15,1.25,34.75,0.41082966
2020-02-15,1.25,35.25,0.43442824
2020-02-15,1.25,35.75,0.37580916
2020-02-15,1.25,36.25,0.3939201
2020-02-15,1.25,36.75,0.2801271
2020-02-15,1.25,37.25,0.40999272
2020-02-15,1.25,37.75,0.45504132
2020-02-15,1.25,38.25,0.4997338
2020-02-15,1.25,38.75,0.61812145
2020-02-15,1.25,39.25,0.48343512
2020-02-15,1.25,39.75,0.46879587
2020-02-15,1.25,40.25,0.47705904
2020-02-15,1.25,40.75,0.47888803
2020-02-15,1.25,41.25,0.3531056
2020-02-15,1.25,41.75,0.4179831
2020-02-15,1.25,42.25,0.4982276
2020-02-15,1.25,42.75,0.26263505
2020-02-15,1.25,43.25,0.039189707
2020-02-15,1.25,43.75,0.44552395
2020-02-15,1.25,44.25,-0.18165053
2020-02-15,1.25,44.75,
2020-02-15,1.25,45.25,
2020-02-15,1.25,45.75,
2020-02-15,1.25,46.25,
2020-02-15,1.25,46.75,
2020-02-15,1.25,47.25,
2020-02-15,1.25,47.75,
2020-02-15,1.75,32.25,0.27315775
2020-02-15,1.75,32.75,0.3911121
2020-02-15,1.75,33.25,0.37218708
2020-02-15,1.75,33.75,0.39075655
2020-02-15,1.75,34.25,0.42521983
2020-02-15,1.75,34.75,0.3939893
2020-02-15,1.75,35.25,0.5231748
2020-02-15,1.75,35.75,0.44892502
2020-02-15,1.75,36.25,0.502296
2020-02-15,1.75,36.75,0.5268577
2020-02-15,1.75,37.25,0.5055655
2020-02-15,1.75,37.75,0.6309729
2020-02-15,1.75,38.25,0.57077247
2020-02-15,1.75,38.75,0.43888253
2020-02-15,1.75,39.25,0.53373617
2020-02-15,1.75,39.75,0.5860279
2020-02-15,1.75,40.25,0.8127896
2020-02-15,1.75,40.75,0.82001567
2020-02-15,1.75,41.25,0.7402171
2020-02-15,1.75,41.75,0.090407364
2020-02-15,1.75,42.25,0.48494667
2020-02-15,1.75,42.75,0.3794782
2020-02-15,1.75,43.25,-0.06624066
2020-02-15,1.75,43.75,0.51504266
2020-02-15,1.75,44.25,-0.19270943
2020-02-15,1.75,44.75,0.34372854
2020-02-15,1.75,45.25,0.55498177
2020-02-15,1.75,45.75,
2020-02-15,1.75,46.25,
2020-02-15,1.75,46.75,
2020-02-15,1.75,47.25,
2020-02-15,1.75,47.75,
2020-02-15,2.25,32.25,0.13610248
2020-02-15,2.25,32.75,0.4522447
2020-02-15,2.25,33.25,0.39397484
2020-02-15,2.25,33.75,0.43992025
2020-02-15,2.25,34.25,0.45846915
2020-02-15,2.25,34.75,0.48371646
2020-02-15,2.25,35.25,0.42274162
2020-02-15,2.25,35.75,0.4850412
2020-02-15,2.25,36.25,0.45975602
2020-02-15,2.25,36.75,0.6699483
2020-02-15,2.25,37.25,0.5833176
2020-02-15,2.25,37.75,0.6420492
2020-02-15,2.25,38.25,0.6250546
2020-02-15,2.25,38.75,0.72128606
2020-02-15,2.25,39.25,0.6485933
2020-02-15,2.25,39.75,0.6628454
2020-02-15,2.25,40.25,0.5559138
2020-02-15,2.25,40.75,0.62724125
2020-02-15,2.25,41.25,0.5898082
2020-02-15,2.25,41.75,0.30879396
2020-02-15,2.25,42.25,0.5503286
2020-02-15,2.25,42.75,0.31594452
2020-02-15,2.25,43.25,0.44930077
2020-02-15,2.25,43.75,0.5508459
2020-02-15,2.25,44.25,0.26450527
2020-02-15,2.25,44.75,-0.014286068
2020-02-15,2.25,45.25,0.14602064
2020-02-15,2.25,45.75,0.62832946
2020-02-15,2.25,46.25,
2020-02-15,2.25,46.75,
2020-02-15,2.25,47.25,
2020-02-15,2.25,47.75,
2020-02-15,2.75,32.25,0.27167872
2020-02-15,2.75,32.75,0.14098337
2020-02-15,2.75,33.25,0.20966482
2020-02-15,2.75,33.75,0.40192026
2020-02-15,2.75,34.25,0.43852827
2020-02-15,2.75,34.75,0.34365788
2020-02-15,2.75,35.25,0.51805174
2020-02-15,2.75,35.75,0.35301417
2020-02-15,2.75,36.25,0.5415871
2020-02-15,2.75,36.75,0.5610532
2020-02-15,2.75,37.25,0.5881493
2020-02-15,2.75,37.75,0.5859055
2020-02-15,2.75,38.25,0.7135655
2020-02-15,2.75,38.75,0.5254021
2020-02-15,2.75,39.25,0.5795755
2020-02-15,2.75,39.75,0.81067795
2020-02-15,2.75,40.25,0.63871485
2020-02-15,2.75,40.75,0.47189125
2020-02-15,2.75,41.25,0.51699126
2020-02-15,2.75,41.75,0.612174
2020-02-15,2.75,42.25,0.5172019
2020-02-15,2.75,42.75,0.45377666
2020-02-15,2.75,43.25,0.6256779
2020-02-15,2.75,43.75,0.62505406
2020-02-15,2.75,44.25,0.13275242
2020-02-15,2.75,44.75,0.028765215
2020-02-15,2.75,45.25,0.3593692
2020-02-15,2.75,45.75,0.77520734
2020-02-15,2.75,46.25,0.6939537
2020-02-15,2.75,46.75,
2020-02-15,2.75,47.25,
2020-02-15,2.75,47.75,
2020-02-15,3.25,32.25,0.26765856
2020-02-15,3.25,32.75,0.29910192
2020-02-15,3.25,33.25,0.1673083
2020-02-15,3.25,33.75,0.2816667
2020-02-15,3.25,34.25,0.28029215
2020-02-15,3.25,34.75,0.3930933
2020-02-15,3.25,35.25,0.51053804
2020-02-15,3.25,35.75,0.4315032
2020-02-15,3.25,36.25,0.60373163
2020-02-15,3.25,36.75,0.5265577
2020-02-15,3.25,37.25,0.6960655
2020-02-15,3.25,37.75,0.6990958
2020-02-15,3.25,38.25,0.6757939
2020-02-15,3.25,38.75,0.6539933
2020-02-15,3.25,39.25,0.6949575
2020-02-15,3.25,39.75,0.62394893
2020-02-15,3.25,40.25,0.519408
2020-02-15,3.25,40.75,0.620288
2020-02-15,3.25,41.25,0.33124495
2020-02-15,3.25,41.75,0.38217607
2020-02-15,3.25,42.25,0.3922792
2020-02-15,3.25,42.75,0.64602405
2020-02-15,3.25,43.25,0.54905576
2020-02-15,3.25,43.75,0.21862577
2020-02-15,3.25,44.25,0.037996262
2020-02-15,3.25,44.75,0.2889124
2020-02-15,3.25,45.25,0.29138583
2020-02-15,3.25,45.75,0.2912735
2020-02-15,3.25,46.25,0.6401509
2020-02-15,3.25,46.75,0.5274811
2020-02-15,3.25,47.25,
2020-02-15,3.25,47.75,
2020-02-15,3.75,32.25,0.18253903
2020-02-15,3.75,32.75,0.28674483
2020-02-15,3.75,33.25,0.1952264
2020-02-15,3.75,33.75,0.0967941
2020-02-15,3.75,34.25,0.16793685
2020-02-15,3.75,34.75,0.2486446
2020-02-15,3.75,35.25,0.28974956
2020-02-15,3.75,35.75,0.38159716
2020-02-15,3.75,36.25,0.23423325
2020-02-15,3.75,36.75,0.6147964
2020-02-15,3.75,37.25,0.59326786
2020-02-15,3.75,37.75,0.6147408
2020-02-15,3.75,38.25,0.6517193
2020-02-15,3.75,38.75,0.6125958
2020-02-15,3.75,39.25,0.60309035
2020-02-15,3.75,39.75,0.5897587
2020-02-15,3.75,40.25,0.66680896
2020-02-15,3.75,40.75,0.61036307
2020-02-15,3.75,41.25,0.5800955
2020-02-15,3.75,41.75,0.5104817
2020-02-15,3.75,42.25,0.2511596
2020-02-15,3.75,42.75,-0.5374792
