time,lat,lon,spei
2021-06-16,0.25,32.25,-0.86619097
2021-06-16,0.25,32.75,-1.3391509
2021-06-16,0.25,33.25,-1.6385834
2021-06-16,0.25,33.75,-1.9061166
2021-06-16,0.25,34.25,-2.1629918
2021-06-16,0.25,34.75,-2.3517292
2021-06-16,0.25,35.25,-2.5901737
2021-06-16,0.25,35.75,-2.260835
2021-06-16,0.25,36.25,-2.2178972
2021-06-16,0.25,36.75,-2.0030584
2021-06-16,0.25,37.25,-1.3371863
2021-06-16,0.25,37.75,-0.6535493
2021-06-16,0.25,38.25,-0.16065784
2021-06-16,0.25,38.75,-0.2549701
2021-06-16,0.25,39.25,-0.34782565
2021-06-16,0.25,39.75,-0.32305104
2021-06-16,0.25,40.25,-0.057358805
2021-06-16,0.25,40.75,0.2138783
2021-06-16,0.25,41.25,0.31452435
2021-06-16,0.25,41.75,0.3279842
2021-06-16,0.25,42.25,0.20163931
2021-06-16,0.25,42.75,0.2546803
2021-06-16,0.25,43.25,0.21455696
2021-06-16,0.25,43.75,
2021-06-16,0.25,44.25,
2021-06-16,0.25,44.75,
2021-06-16,0.25,45.25,
2021-06-16,0.25,45.75,
2021-06-16,0.25,46.25,
2021-06-16,0.25,46.75,
2021-06-16,0.25,47.25,
2021-06-16,0.25,47.75,
2021-06-16,0.75,32.25,-0.80388606
2021-06-16,0.75,32.75,-1.5315547
2021-06-16,0.75,33.25,-1.9240509
2021-06-16,0.75,33.75,-1.9709748
2021-06-16,0.75,34.25,-2.1460335
2021-06-16,0.75,34.75,-2.343016
2021-06-16,0.75,35.25,-2.3608704
2021-06-16,0.75,35.75,-2.8050776
2021-06-16,0.75,36.25,-2.194418
2021-06-16,0.75,36.75,-1.7012106
2021-06-16,0.75,37.25,-0.90553916
2021-06-16,0.75,37.75,-0.67437553
2021-06-16,0.75,38.25,-0.3896453
2021-06-16,0.75,38.75,0.16580251
2021-06-16,0.75,39.25,-0.26530498
2021-06-16,0.75,39.75,-0.124836996
2021-06-16,0.75,40.25,-0.1714611
2021-06-16,0.75,40.75,0.28000087
2021-06-16,0.75,41.25,0.40139437
2021-06-16,0.75,41.75,0.4283122
2021-06-16,0.75,42.25,0.26313642
2021-06-16,0.75,42.75,0.4182175
2021-06-16,0.75,43.25,0.3431275
2021-06-16,0.75,43.75,0.22619611
2021-06-16,0.75,44.25,
2021-06-16,0.75,44.75,
2021-06-16,0.75,45.25,
2021-06-16,0.75,45.75,
2021-06-16,0.75,46.25,
2021-06-16,0.75,46.75,
2021-06-16,0.75,47.25,
2021-06-16,0.75,47.75,
2021-06-16,1.25,32.25,-0.88713896
2021-06-16,1.25,32.75,-1.3768287
2021-06-16,1.25,33.25,-2.0184267
2021-06-16,1.25,33.75,-2.2209976
2021-06-16,1.25,34.25,-2.180798
2021-06-16,1.25,34.75,-2.4172227
2021-06-16,1.25,35.25,-2.4669936
2021-06-16,1.25,35.75,-2.4243038
2021-06-16,1.25,36.25,-1.929784
2021-06-16,1.25,36.75,-1.5207266
2021-06-16,1.25,37.25,-0.93955016
2021-06-16,1.25,37.75,0.050501995
2021-06-16,1.25,38.25,-0.264326
2021-06-16,1.25,38.75,0.1442181
2021-06-16,1.25,39.25,-0.4602084
2021-06-16,1.25,39.75,0.2329112
2021-06-16,1.25,40.25,0.024052015
2021-06-16,1.25,40.75,0.05332994
2021-06-16,1.25,41.25,0.47368824
2021-06-16,1.25,41.75,0.2441914
2021-06-16,1.25,42.25,0.33255255
2021-06-16,1.25,42.75,0.4867821
2021-06-16,1.25,43.25,0.45062235
2021-06-16,1.25,43.75,0.49887985
2021-06-16,1.25,44.25,0.2883039
2021-06-16,1.25,44.75,
2021-06-16,1.25,45.25,
2021-06-16,1.25,45.75,
2021-06-16,1.25,46.25,
2021-06-16,1.25,46.75,
2021-06-16,1.25,47.25,
