time,lat,lon,spei
2023-01-16,0.25,32.25,0.12320774
2023-01-16,0.25,32.75,0.0596568
2023-01-16,0.25,33.25,0.05602306
2023-01-16,0.25,33.75,0.042746715
2023-01-16,0.25,34.25,-0.2558652
2023-01-16,0.25,34.75,-0.0626126
2023-01-16,0.25,35.25,0.057299424
2023-01-16,0.25,35.75,0.008887559
2023-01-16,0.25,36.25,0.023997417
2023-01-16,0.25,36.75,-0.068903275
2023-01-16,0.25,37.25,-0.07020819
2023-01-16,0.25,37.75,-0.17408249
2023-01-16,0.25,38.25,0.055861227
2023-01-16,0.25,38.75,0.12903038
2023-01-16,0.25,39.25,0.29800543
2023-01-16,0.25,39.75,0.40005612
2023-01-16,0.25,40.25,0.46855506
2023-01-16,0.25,40.75,0.4885486
2023-01-16,0.25,41.25,0.42801034
2023-01-16,0.25,41.75,0.36011666
2023-01-16,0.25,42.25,-0.299928
2023-01-16,0.25,42.75,-0.3248737
2023-01-16,0.25,43.25,-0.22863764
2023-01-16,0.25,43.75,
2023-01-16,0.25,44.25,
2023-01-16,0.25,44.75,
2023-01-16,0.25,45.25,
2023-01-16,0.25,45.75,
2023-01-16,0.25,46.25,
2023-01-16,0.25,46.75,
2023-01-16,0.25,47.25,
2023-01-16,0.25,47.75,
2023-01-16,0.75,32.25,0.13574754
2023-01-16,0.75,32.75,0.05368495
2023-01-16,0.75,33.25,-0.24637312
2023-01-16,0.75,33.75,-0.110256046
2023-01-16,0.75,34.25,-0.19310187
2023-01-16,0.75,34.75,0.036666986
2023-01-16,0.75,35.25,0.025992593
2023-01-16,0.75,35.75,0.13685356
2023-01-16,0.75,36.25,-0.17883475
2023-01-16,0.75,36.75,-0.20452453
2023-01-16,0.75,37.25,-0.33586672
2023-01-16,0.75,37.75,-0.28618732
2023-01-16,0.75,38.25,-0.11952726
2023-01-16,0.75,38.75,-0.00064432813
2023-01-16,0.75,39.25,0.11675198
2023-01-16,0.75,39.75,0.3004148
2023-01-16,0.75,40.25,0.34308183
2023-01-16,0.75,40.75,0.40408432
2023-01-16,0.75,41.25,0.3542681
2023-01-16,0.75,41.75,0.27906075
2023-01-16,0.75,42.25,-0.11301983
2023-01-16,0.75,42.75,-0.35393026
2023-01-16,0.75,43.25,-0.081636086
2023-01-16,0.75,43.75,-0.09116779
2023-01-16,0.75,44.25,
2023-01-16,0.75,44.75,
2023-01-16,0.75,45.25,
2023-01-16,0.75,45.75,
2023-01-16,0.75,46.25,
2023-01-16,0.75,46.75,
2023-01-16,0.75,47.25,
2023-01-16,0.75,47.75,
2023-01-16,1.25,32.25,-0.10664015
2023-01-16,1.25,32.75,-0.33868378
