time,lat,lon,spei
2022-01-16,0.25,32.25,1.0471656
2022-01-16,0.25,32.75,1.6497968
2022-01-16,0.25,33.25,1.8285195
2022-01-16,0.25,33.75,1.8916174
2022-01-16,0.25,34.25,1.9261053
2022-01-16,0.25,34.75,1.7743008
2022-01-16,0.25,35.25,1.6220095
2022-01-16,0.25,35.75,1.5341898
2022-01-16,0.25,36.25,1.4859413
2022-01-16,0.25,36.75,1.5001246
2022-01-16,0.25,37.25,1.6178135
2022-01-16,0.25,37.75,1.550487
2022-01-16,0.25,38.25,1.5443616
2022-01-16,0.25,38.75,1.5081325
2022-01-16,0.25,39.25,1.4763626
2022-01-16,0.25,39.75,1.7066046
2022-01-16,0.25,40.25,1.8261545
2022-01-16,0.25,40.75,1.7523003
2022-01-16,0.25,41.25,1.4182351
2022-01-16,0.25,41.75,1.2176952
2022-01-16,0.25,42.25,0.87609076
2022-01-16,0.25,42.75,0.35745153
2022-01-16,0.25,43.25,0.018899852
2022-01-16,0.25,43.75,
2022-01-16,0.25,44.25,
2022-01-16,0.25,44.75,
2022-01-16,0.25,45.25,
2022-01-16,0.25,45.75,
2022-01-16,0.25,46.25,
2022-01-16,0.25,46.75,
2022-01-16,0.25,47.25,
2022-01-16,0.25,47.75,
2022-01-16,0.75,32.25,1.2802798
2022-01-16,0.75,32.75,1.8233081
2022-01-16,0.75,33.25,2.1381788
2022-01-16,0.75,33.75,2.0131452
2022-01-16,0.75,34.25,1.9935186
2022-01-16,0.75,34.75,1.860896
2022-01-16,0.75,35.25,1.8224983
2022-01-16,0.75,35.75,1.4630921
2022-01-16,0.75,36.25,1.5587398
2022-01-16,0.75,36.75,1.6040008
2022-01-16,0.75,37.25,1.5116966
2022-01-16,0.75,37.75,1.3703815
2022-01-16,0.75,38.25,1.5539273
2022-01-16,0.75,38.75,1.6221747
2022-01-16,0.75,39.25,1.6745967
2022-01-16,0.75,39.75,1.786206
2022-01-16,0.75,40.25,1.752305
2022-01-16,0.75,40.75,1.6495253
2022-01-16,0.75,41.25,1.3798305
2022-01-16,0.75,41.75,1.2012624
2022-01-16,0.75,42.25,0.8039615
2022-01-16,0.75,42.75,0.5729946
2022-01-16,0.75,43.25,0.068051785
2022-01-16,0.75,43.75,0.099535674
2022-01-16,0.75,44.25,
2022-01-16,0.75,44.75,
2022-01-16,0.75,45.25,
2022-01-16,0.75,45.75,
2022-01-16,0.75,46.25,
2022-01-16,0.75,46.75,
2022-01-16,0.75,47.25,
2022-01-16,0.75,47.75,
2022-01-16,1.25,32.25,1.6815886
2022-01-16,1.25,32.75,2.0543594
2022-01-16,1.25,33.25,2.227719
2022-01-16,1.25,33.75,2.0395334
2022-01-16,1.25,34.25,2.0261474
2022-01-16,1.25,34.75,1.8234687
2022-01-16,1.25,35.25,1.7291641
2022-01-16,1.25,35.75,1.5782471
2022-01-16,1.25,36.25,1.6291312
2022-01-16,1.25,36.75,1.6185627
2022-01-16,1.25,37.25,1.4691455
2022-01-16,1.25,37.75,1.19006
2022-01-16,1.25,38.25,1.3217173
2022-01-16,1.25,38.75,1.4019076
2022-01-16,1.25,39.25,1.6249493
2022-01-16,1.25,39.75,1.7783083
2022-01-16,1.25,40.25,2.040609
