time,lat,lon,spei
2021-07-16,0.25,32.25,0.31244853
2021-07-16,0.25,32.75,0.44900423
2021-07-16,0.25,33.25,1.1406735
2021-07-16,0.25,33.75,1.3882222
2021-07-16,0.25,34.25,1.3604156
2021-07-16,0.25,34.75,1.609697
2021-07-16,0.25,35.25,2.059295
2021-07-16,0.25,35.75,1.8779386
2021-07-16,0.25,36.25,1.8361819
2021-07-16,0.25,36.75,1.4498944
2021-07-16,0.25,37.25,0.9655996
2021-07-16,0.25,37.75,0.39252836
2021-07-16,0.25,38.25,0.080063775
2021-07-16,0.25,38.75,-0.25769085
2021-07-16,0.25,39.25,-0.7497569
2021-07-16,0.25,39.75,-1.1343341
2021-07-16,0.25,40.25,-1.655675
2021-07-16,0.25,40.75,-1.5010251
2021-07-16,0.25,41.25,-1.4264091
2021-07-16,0.25,41.75,-1.1190685
2021-07-16,0.25,42.25,-0.931148
2021-07-16,0.25,42.75,-0.49319723
2021-07-16,0.25,43.25,-0.100659974
2021-07-16,0.25,43.75,
2021-07-16,0.25,44.25,
2021-07-16,0.25,44.75,
2021-07-16,0.25,45.25,
2021-07-16,0.25,45.75,
2021-07-16,0.25,46.25,
2021-07-16,0.25,46.75,
2021-07-16,0.25,47.25,
2021-07-16,0.25,47.75,
2021-07-16,0.75,32.25,0.14605694
2021-07-16,0.75,32.75,0.70377785
2021-07-16,0.75,33.25,1.2148937
2021-07-16,0.75,33.75,1.445109
2021-07-16,0.75,34.25,1.6924882
2021-07-16,0.75,34.75,1.6696728
2021-07-16,0.75,35.25,1.6720449
2021-07-16,0.75,35.75,1.6933323
2021-07-16,0.75,36.25,1.6038176
2021-07-16,0.75,36.75,1.4157734
2021-07-16,0.75,37.25,0.627571
2021-07-16,0.75,37.75,0.14151603
2021-07-16,0.75,38.25,0.062291574
2021-07-16,0.75,38.75,-0.23727985
2021-07-16,0.75,39.25,-0.7213996
2021-07-16,0.75,39.75,-1.0546665
2021-07-16,0.75,40.25,-1.3873266
2021-07-16,0.75,40.75,-1.3222785
2021-07-16,0.75,41.25,-1.1315273
2021-07-16,0.75,41.75,-0.9323312
2021-07-16,0.75,42.25,-0.67277676
2021-07-16,0.75,42.75,-0.18546472
2021-07-16,0.75,43.25,-0.09907964
2021-07-16,0.75,43.75,-0.027815826
2021-07-16,0.75,44.25,
2021-07-16,0.75,44.75,
2021-07-16,0.75,45.25,
2021-07-16,0.75,45.75,
2021-07-16,0.75,46.25,
2021-07-16,0.75,46.75,
2021-07-16,0.75,47.25,
2021-07-16,0.75,47.75,
2021-07-16,1.25,32.25,0.40134385
2021-07-16,1.25,32.75,0.8751191
2021-07-16,1.25,33.25,1.2799308
2021-07-16,1.25,33.75,1.4648377
2021-07-16,1.25,34.25,1.636291
2021-07-16,1.25,34.75,1.719124
2021-07-16,1.25,35.25,1.6780533
2021-07-16,1.25,35.75,1.2987972
2021-07-16,1.25,36.25,1.3917714
2021-07-16,1.25,36.75,1.3246647
2021-07-16,1.25,37.25,0.82259536
2021-07-16,1.25,37.75,0.32387662
2021-07-16,1.25,38.25,0.15355323
2021-07-16,1.25,38.75,-0.20135342
2021-07-16,1.25,39.25,-0.5731697
2021-07-16,1.25,39.75,-0.69141394
2021-07-16,1.25,40.25,0.29887173
2021-07-16,1.25,40.75,-0.79289526
2021-07-16,1.25,41.25,-0.57183117
2021-07-16,1.25,41.75,-0.8786582
2021-07-16,1.25,42.25,-0.6681597
2021-07-16,1.25,42.75,-0.39202756
2021-07-16,1.25,43.25,-0.22908792
2021-07-16,1.25,43.75,-0.16717224
2021-07-16,1.25,44.25,-0.12507632
2021-07-16,1.25,44.75,
2021-07-16,1.25,45.25,
2021-07-16,1.25,45.75,
2021-07-16,1.25,46.25,
2021-07-16,1.25,46.75,
2021-07-16,1.25,47.25,
2021-07-16,1.25,47.75,
2021-07-16,1.75,32.25,0.17229433
2021-07-16,1.75,32.75,0.7773973
2021-07-16,1.75,33.25,1.2816993
2021-07-16,1.75,33.75,1.6209139
2021-07-16,1.75,34.25,1.7276495
2021-07-16,1.75,34.75,1.713857
2021-07-16,1.75,35.25,1.7338191
2021-07-16,1.75,35.75,1.6317505
2021-07-16,1.75,36.25,1.3324989
2021-07-16,1.75,36.75,1.1576139
2021-07-16,1.75,37.25,0.7107142
2021-07-16,1.75,37.75,0.42701524
2021-07-16,1.75,38.25,0.04362318
2021-07-16,1.75,38.75,-0.16979618
2021-07-16,1.75,39.25,-0.25442743
2021-07-16,1.75,39.75,-0.44223985
2021-07-16,1.75,40.25,-0.3387464
2021-07-16,1.75,40.75,-0.45494658
2021-07-16,1.75,41.25,-0.5616445
2021-07-16,1.75,41.75,-0.9417446
2021-07-16,1.75,42.25,-0.78049546
2021-07-16,1.75,42.75,-0.66931236
2021-07-16,1.75,43.25,-0.5242621
2021-07-16,1.75,43.75,-0.31974533
2021-07-16,1.75,44.25,-0.15544589
2021-07-16,1.75,44.75,-0.07066083
2021-07-16,1.75,45.25,0.20192344
2021-07-16,1.75,45.75,
2021-07-16,1.75,46.25,
2021-07-16,1.75,46.75,
2021-07-16,1.75,47.25,
2021-07-16,1.75,47.75,
2021-07-16,2.25,32.25,0.109084874
2021-07-16,2.25,32.75,0.39489594
2021-07-16,2.25,33.25,1.1079783
2021-07-16,2.25,33.75,1.4534819
2021-07-16,2.25,34.25,1.5739791
2021-07-16,2.25,34.75,1.5612656
2021-07-16,2.25,35.25,1.2925807
2021-07-16,2.25,35.75,1.2565218
2021-07-16,2.25,36.25,1.1732479
2021-07-16,2.25,36.75,0.8527905
2021-07-16,2.25,37.25,0.7781741
2021-07-16,2.25,37.75,0.5658052
2021-07-16,2.25,38.25,0.21422265
2021-07-16,2.25,38.75,-0.035320334
2021-07-16,2.25,39.25,-0.0990602
2021-07-16,2.25,39.75,-0.5820617
2021-07-16,2.25,40.25,-0.24463111
2021-07-16,2.25,40.75,-0.22798562
2021-07-16,2.25,41.25,-0.6774042
2021-07-16,2.25,41.75,-0.86190474
2021-07-16,2.25,42.25,0.056862455
2021-07-16,2.25,42.75,0.18026349
2021-07-16,2.25,43.25,-0.64788204
2021-07-16,2.25,43.75,-0.5163159
2021-07-16,2.25,44.25,-0.27323148
2021-07-16,2.25,44.75,-0.15100881
2021-07-16,2.25,45.25,0.18755847
2021-07-16,2.25,45.75,0.31087005
2021-07-16,2.25,46.25,
2021-07-16,2.25,46.75,
2021-07-16,2.25,47.25,
2021-07-16,2.25,47.75,
2021-07-16,2.75,32.25,-0.13154966
2021-07-16,2.75,32.75,0.29808018
2021-07-16,2.75,33.25,0.67516315
2021-07-16,2.75,33.75,1.0385481
2021-07-16,2.75,34.25,1.2250161
2021-07-16,2.75,34.75,0.587141
2021-07-16,2.75,35.25,1.1316324
2021-07-16,2.75,35.75,1.162726
2021-07-16,2.75,36.25,0.881895
2021-07-16,2.75,36.75,0.8872278
2021-07-16,2.75,37.25,0.8635671
2021-07-16,2.75,37.75,0.6767637
2021-07-16,2.75,38.25,0.519604
2021-07-16,2.75,38.75,0.21292557
2021-07-16,2.75,39.25,0.12961498
2021-07-16,2.75,39.75,0.14204887
2021-07-16,2.75,40.25,0.15128547
2021-07-16,2.75,40.75,-0.29054472
2021-07-16,2.75,41.25,-0.41539893
2021-07-16,2.75,41.75,-0.45165733
2021-07-16,2.75,42.25,0.21269165
2021-07-16,2.75,42.75,0.116914
2021-07-16,2.75,43.25,-1.1145822
2021-07-16,2.75,43.75,-0.673678
2021-07-16,2.75,44.25,-0.416107
2021-07-16,2.75,44.75,-0.14362372
2021-07-16,2.75,45.25,0.1658572
2021-07-16,2.75,45.75,0.22299099
2021-07-16,2.75,46.25,0.33055627
2021-07-16,2.75,46.75,
2021-07-16,2.75,47.25,
2021-07-16,2.75,47.75,
2021-07-16,3.25,32.25,-0.0048515955
2021-07-16,3.25,32.75,0.26754957
2021-07-16,3.25,33.25,0.59292847
2021-07-16,3.25,33.75,0.8615614
2021-07-16,3.25,34.25,0.13197213
2021-07-16,3.25,34.75,1.0582951
2021-07-16,3.25,35.25,0.9259936
2021-07-16,3.25,35.75,0.96629816
2021-07-16,3.25,36.25,0.61515826
2021-07-16,3.25,36.75,0.85785365
2021-07-16,3.25,37.25,0.7551749
2021-07-16,3.25,37.75,0.6959929
2021-07-16,3.25,38.25,0.6442989
2021-07-16,3.25,38.75,0.5379549
2021-07-16,3.25,39.25,0.41640666
2021-07-16,3.25,39.75,0.287754
2021-07-16,3.25,40.25,-0.27804166
2021-07-16,3.25,40.75,-0.1667545
2021-07-16,3.25,41.25,-0.36686748
2021-07-16,3.25,41.75,-0.42964578
2021-07-16,3.25,42.25,-0.88735396
2021-07-16,3.25,42.75,-0.036081024
2021-07-16,3.25,43.25,-1.150933
2021-07-16,3.25,43.75,-0.9268311
2021-07-16,3.25,44.25,-0.3891945
2021-07-16,3.25,44.75,-0.08677797
2021-07-16,3.25,45.25,0.15441355
2021-07-16,3.25,45.75,0.24648723
2021-07-16,3.25,46.25,0.28219092
2021-07-16,3.25,46.75,0.2760997
2021-07-16,3.25,47.25,
2021-07-16,3.25,47.75,
2021-07-16,3.75,32.25,0.3102273
2021-07-16,3.75,32.75,0.32166818
2021-07-16,3.75,33.25,0.56690854
2021-07-16,3.75,33.75,0.8379073
2021-07-16,3.75,34.25,0.69654185
2021-07-16,3.75,34.75,-0.13227196
2021-07-16,3.75,35.25,0.09104504
2021-07-16,3.75,35.75,0.19387892
2021-07-16,3.75,36.25,0.3663534
2021-07-16,3.75,36.75,0.60120904
2021-07-16,3.75,37.25,0.4992182
2021-07-16,3.75,37.75,0.7623817
2021-07-16,3.75,38.25,0.7263115
2021-07-16,3.75,38.75,0.5886514
2021-07-16,3.75,39.25,0.29515254
2021-07-16,3.75,39.75,0.11140829
2021-07-16,3.75,40.25,0.07039466
2021-07-16,3.75,40.75,-0.12587404
2021-07-16,3.75,41.25,-0.3579812
2021-07-16,3.75,41.75,-0.69771165
2021-07-16,3.75,42.25,-1.0198637
2021-07-16,3.75,42.75,-0.84226257
2021-07-16,3.75,43.25,-1.0315297
2021-07-16,3.75,43.75,-0.58162993
2021-07-16,3.75,44.25,-0.34390366
2021-07-16,3.75,44.75,-0.22935015
2021-07-16,3.75,45.25,0.010780135
2021-07-16,3.75,45.75,0.18617053
2021-07-16,3.75,46.25,0.27886355
2021-07-16,3.75,46.75,0.16155192
2021-07-16,3.75,47.25,0.18537062
2021-07-16,3.75,47.75,
2021-07-16,4.25,32.25,0.10111412
2021-07-16,4.25,32.75,0.4982985
2021-07-16,4.25,33.25,0.62114686
2021-07-16,4.25,33.75,0.7570763
2021-07-16,4.25,34.25,0.7396532
2021-07-16,4.25,34.75,-0.21023478
2021-07-16,4.25,35.25,0.07803101
2021-07-16,4.25,35.75,-0.10856255
2021-07-16,4.25,36.25,-0.0012180945
2021-07-16,4.25,36.75,0.20775595
2021-07-16,4.25,37.25,0.5396803
2021-07-16,4.25,37.75,0.45868662
2021-07-16,4.25,38.25,0.6719167
2021-07-16,4.25,38.75,0.50132024
2021-07-16,4.25,39.25,-0.25053906
2021-07-16,4.25,39.75,0.15435107
2021-07-16,4.25,40.25,0.08412167
2021-07-16,4.25,40.75,-0.88591015
2021-07-16,4.25,41.25,-0.31283602
2021-07-16,4.25,41.75,-0.7890548
