time,lat,lon,spei
2021-12-16,0.25,32.25,0.93339825
2021-12-16,0.25,32.75,1.415173
2021-12-16,0.25,33.25,1.5312847
2021-12-16,0.25,33.75,1.6177969
2021-12-16,0.25,34.25,1.6800772
2021-12-16,0.25,34.75,1.5946188
2021-12-16,0.25,35.25,1.5626066
2021-12-16,0.25,35.75,1.462206
2021-12-16,0.25,36.25,1.4857093
2021-12-16,0.25,36.75,1.5698628
2021-12-16,0.25,37.25,1.7348725
2021-12-16,0.25,37.75,1.757339
2021-12-16,0.25,38.25,1.8179784
2021-12-16,0.25,38.75,1.8306005
2021-12-16,0.25,39.25,1.7080654
2021-12-16,0.25,39.75,1.8168932
2021-12-16,0.25,40.25,1.8833812
2021-12-16,0.25,40.75,1.8166482
2021-12-16,0.25,41.25,1.5455625
2021-12-16,0.25,41.75,1.3775532
2021-12-16,0.25,42.25,1.0270401
2021-12-16,0.25,42.75,0.638414
2021-12-16,0.25,43.25,0.28655872
2021-12-16,0.25,43.75,
2021-12-16,0.25,44.25,
2021-12-16,0.25,44.75,
2021-12-16,0.25,45.25,
2021-12-16,0.25,45.75,
2021-12-16,0.25,46.25,
2021-12-16,0.25,46.75,
2021-12-16,0.25,47.25,
2021-12-16,0.25,47.75,
2021-12-16,0.75,32.25,1.1824652
2021-12-16,0.75,32.75,1.6259682
2021-12-16,0.75,33.25,1.7445276
2021-12-16,0.75,33.75,1.5891329
2021-12-16,0.75,34.25,1.5564165
2021-12-16,0.75,34.75,1.463209
2021-12-16,0.75,35.25,1.496649
2021-12-16,0.75,35.75,1.2883296
2021-12-16,0.75,36.25,1.3997098
2021-12-16,0.75,36.75,1.5587521
2021-12-16,0.75,37.25,1.5447291
2021-12-16,0.75,37.75,1.5149388
2021-12-16,0.75,38.25,1.7175953
2021-12-16,0.75,38.75,1.7987832
2021-12-16,0.75,39.25,1.776885
2021-12-16,0.75,39.75,1.8389559
2021-12-16,0.75,40.25,1.8376247
2021-12-16,0.75,40.75,1.7674394
2021-12-16,0.75,41.25,1.5761967
2021-12-16,0.75,41.75,1.3733716
2021-12-16,0.75,42.25,0.9837964
2021-12-16,0.75,42.75,0.67691857
2021-12-16,0.75,43.25,0.37426355
2021-12-16,0.75,43.75,0.3515976
2021-12-16,0.75,44.25,
2021-12-16,0.75,44.75,
2021-12-16,0.75,45.25,
2021-12-16,0.75,45.75,
2021-12-16,0.75,46.25,
2021-12-16,0.75,46.75,
2021-12-16,0.75,47.25,
2021-12-16,0.75,47.75,
2021-12-16,1.25,32.25,1.538668
2021-12-16,1.25,32.75,1.6965574
2021-12-16,1.25,33.25,1.7155447
2021-12-16,1.25,33.75,1.5038785
2021-12-16,1.25,34.25,1.3371916
2021-12-16,1.25,34.75,1.1826911
2021-12-16,1.25,35.25,1.1539237
2021-12-16,1.25,35.75,1.201065
2021-12-16,1.25,36.25,1.249091
2021-12-16,1.25,36.75,1.3573465
2021-12-16,1.25,37.25,1.3497107
2021-12-16,1.25,37.75,1.2175404
2021-12-16,1.25,38.25,1.4212592
2021-12-16,1.25,38.75,1.5486609
2021-12-16,1.25,39.25,1.7009091
2021-12-16,1.25,39.75,1.8193177
2021-12-16,1.25,40.25,1.9423381
2021-12-16,1.25,40.75,1.6593989
2021-12-16,1.25,41.25,1.486311
2021-12-16,1.25,41.75,1.2863606
2021-12-16,1.25,42.25,1.1613104
2021-12-16,1.25,42.75,0.94017607
2021-12-16,1.25,43.25,0.8410379
2021-12-16,1.25,43.75,0.6006447
2021-12-16,1.25,44.25,0.39158264
2021-12-16,1.25,44.75,
2021-12-16,1.25,45.25,
2021-12-16,1.25,45.75,
2021-12-16,1.25,46.25,
2021-12-16,1.25,46.75,
2021-12-16,1.25,47.25,
2021-12-16,1.25,47.75,
2021-12-16,1.75,32.25,1.4349619
2021-12-16,1.75,32.75,1.5598308
2021-12-16,1.75,33.25,1.4936361
2021-12-16,1.75,33.75,1.2935835
2021-12-16,1.75,34.25,1.1578666
2021-12-16,1.75,34.75,0.19545405
2021-12-16,1.75,35.25,0.1577882
2021-12-16,1.75,35.75,0.97957397
2021-12-16,1.75,36.25,1.0430853
2021-12-16,1.75,36.75,1.1351813
2021-12-16,1.75,37.25,1.1153634
2021-12-16,1.75,37.75,1.0140173
2021-12-16,1.75,38.25,1.0504318
2021-12-16,1.75,38.75,1.2163982
2021-12-16,1.75,39.25,1.6001617
2021-12-16,1.75,39.75,1.6171099
2021-12-16,1.75,40.25,1.5783236
