time,lat,lon,spei
2020-12-16,0.25,32.25,0.610773
2020-12-16,0.25,32.75,0.58137244
2020-12-16,0.25,33.25,0.4452858
2020-12-16,0.25,33.75,0.55874383
2020-12-16,0.25,34.25,0.6489536
2020-12-16,0.25,34.75,0.66203135
2020-12-16,0.25,35.25,0.61977875
2020-12-16,0.25,35.75,0.5253798
2020-12-16,0.25,36.25,0.31570357
2020-12-16,0.25,36.75,0.12768844
2020-12-16,0.25,37.25,-0.1000999
2020-12-16,0.25,37.75,-0.5206435
2020-12-16,0.25,38.25,-0.9439407
2020-12-16,0.25,38.75,-1.4217846
2020-12-16,0.25,39.25,-1.3034118
2020-12-16,0.25,39.75,-1.1534119
2020-12-16,0.25,40.25,-1.030778
2020-12-16,0.25,40.75,-1.1903542
2020-12-16,0.25,41.25,-0.74467963
2020-12-16,0.25,41.75,-0.44560143
2020-12-16,0.25,42.25,-0.63468564
2020-12-16,0.25,42.75,-0.3932694
2020-12-16,0.25,43.25,0.030068835
2020-12-16,0.25,43.75,
2020-12-16,0.25,44.25,
2020-12-16,0.25,44.75,
2020-12-16,0.25,45.25,
2020-12-16,0.25,45.75,
2020-12-16,0.25,46.25,
2020-12-16,0.25,46.75,
2020-12-16,0.25,47.25,
2020-12-16,0.25,47.75,
2020-12-16,0.75,32.25,0.5163947
2020-12-16,0.75,32.75,0.62074465
2020-12-16,0.75,33.25,0.7812379
2020-12-16,0.75,33.75,0.83787656
2020-12-16,0.75,34.25,0.8949371
2020-12-16,0.75,34.75,0.95395696
2020-12-16,0.75,35.25,0.93396926
2020-12-16,0.75,35.75,0.8937555
2020-12-16,0.75,36.25,0.60715616
2020-12-16,0.75,36.75,0.383419
2020-12-16,0.75,37.25,0.1262401
2020-12-16,0.75,37.75,-0.22698379
2020-12-16,0.75,38.25,-0.50576013
2020-12-16,0.75,38.75,-1.0184665
2020-12-16,0.75,39.25,-1.0224211
2020-12-16,0.75,39.75,-0.7981857
2020-12-16,0.75,40.25,-0.8370793
2020-12-16,0.75,40.75,-0.8010734
2020-12-16,0.75,41.25,-0.64680266
2020-12-16,0.75,41.75,-0.39047158
2020-12-16,0.75,42.25,-0.5141397
2020-12-16,0.75,42.75,-0.035097875
2020-12-16,0.75,43.25,0.027943185
2020-12-16,0.75,43.75,0.1106495
2020-12-16,0.75,44.25,
2020-12-16,0.75,44.75,
2020-12-16,0.75,45.25,
2020-12-16,0.75,45.75,
2020-12-16,0.75,46.25,
2020-12-16,0.75,46.75,
2020-12-16,0.75,47.25,
2020-12-16,0.75,47.75,
2020-12-16,1.25,32.25,0.6026255
2020-12-16,1.25,32.75,0.8109922
2020-12-16,1.25,33.25,0.97452575
2020-12-16,1.25,33.75,1.051718
2020-12-16,1.25,34.25,1.0990379
2020-12-16,1.25,34.75,0.99655044
2020-12-16,1.25,35.25,1.0343952
2020-12-16,1.25,35.75,1.1764654
2020-12-16,1.25,36.25,0.8789435
2020-12-16,1.25,36.75,0.72266024
2020-12-16,1.25,37.25,0.4514284
2020-12-16,1.25,37.75,0.19138159
2020-12-16,1.25,38.25,-0.14739631
2020-12-16,1.25,38.75,-0.5386857
2020-12-16,1.25,39.25,-0.47100797
2020-12-16,1.25,39.75,-0.5318346
2020-12-16,1.25,40.25,0.078550376
2020-12-16,1.25,40.75,-0.5371692
2020-12-16,1.25,41.25,-0.44898275
2020-12-16,1.25,41.75,-0.5237986
2020-12-16,1.25,42.25,-0.46464697
2020-12-16,1.25,42.75,-0.27008224
2020-12-16,1.25,43.25,0.042713523
2020-12-16,1.25,43.75,0.03683301
2020-12-16,1.25,44.25,0.08186726
2020-12-16,1.25,44.75,
2020-12-16,1.25,45.25,
2020-12-16,1.25,45.75,
2020-12-16,1.25,46.25,
2020-12-16,1.25,46.75,
2020-12-16,1.25,47.25,
2020-12-16,1.25,47.75,
2020-12-16,1.75,32.25,0.5987917
2020-12-16,1.75,32.75,0.9498395
2020-12-16,1.75,33.25,1.0529786
2020-12-16,1.75,33.75,1.0976969
2020-12-16,1.75,34.25,1.124406
2020-12-16,1.75,34.75,1.0142734
2020-12-16,1.75,35.25,1.0131694
2020-12-16,1.75,35.75,0.9935475
2020-12-16,1.75,36.25,0.9072982
2020-12-16,1.75,36.75,0.83475274
2020-12-16,1.75,37.25,0.572005
2020-12-16,1.75,37.75,0.32115662
2020-12-16,1.75,38.25,0.17029965
2020-12-16,1.75,38.75,-0.010453038
2020-12-16,1.75,39.25,-0.36618724
2020-12-16,1.75,39.75,-0.37492952
2020-12-16,1.75,40.25,-0.33592457
2020-12-16,1.75,40.75,-0.26723373
2020-12-16,1.75,41.25,-0.33263668
2020-12-16,1.75,41.75,-0.71663374
2020-12-16,1.75,42.25,-0.31421894
2020-12-16,1.75,42.75,-0.23049225
2020-12-16,1.75,43.25,-0.11258145
2020-12-16,1.75,43.75,-0.04145507
2020-12-16,1.75,44.25,-0.047640055
2020-12-16,1.75,44.75,-0.11178502
2020-12-16,1.75,45.25,0.18730535
2020-12-16,1.75,45.75,
2020-12-16,1.75,46.25,
2020-12-16,1.75,46.75,
2020-12-16,1.75,47.25,
2020-12-16,1.75,47.75,
2020-12-16,2.25,32.25,0.49283573
2020-12-16,2.25,32.75,0.86860037
2020-12-16,2.25,33.25,1.0643951
2020-12-16,2.25,33.75,1.1080848
2020-12-16,2.25,34.25,1.1903759
2020-12-16,2.25,34.75,1.1520423
2020-12-16,2.25,35.25,1.096262
2020-12-16,2.25,35.75,0.87454355
2020-12-16,2.25,36.25,0.92375714
2020-12-16,2.25,36.75,0.8564276
2020-12-16,2.25,37.25,0.71789515
2020-12-16,2.25,37.75,0.53730816
2020-12-16,2.25,38.25,0.28112754
2020-12-16,2.25,38.75,0.06013435
2020-12-16,2.25,39.25,-0.12621705
2020-12-16,2.25,39.75,-0.50135255
2020-12-16,2.25,40.25,-0.30912355
2020-12-16,2.25,40.75,-0.2868548
2020-12-16,2.25,41.25,-0.6753567
2020-12-16,2.25,41.75,-0.58955765
2020-12-16,2.25,42.25,0.22274256
2020-12-16,2.25,42.75,0.2338961
2020-12-16,2.25,43.25,-0.23000717
2020-12-16,2.25,43.75,-0.25572222
2020-12-16,2.25,44.25,-0.11500225
2020-12-16,2.25,44.75,-0.14010984
2020-12-16,2.25,45.25,0.2164455
2020-12-16,2.25,45.75,0.18695365
2020-12-16,2.25,46.25,
2020-12-16,2.25,46.75,
2020-12-16,2.25,47.25,
2020-12-16,2.25,47.75,
2020-12-16,2.75,32.25,0.5589704
2020-12-16,2.75,32.75,0.71643615
2020-12-16,2.75,33.25,0.98690045
2020-12-16,2.75,33.75,1.1536276
2020-12-16,2.75,34.25,1.0888529
2020-12-16,2.75,34.75,0.5784889
2020-12-16,2.75,35.25,1.0189962
2020-12-16,2.75,35.75,0.8973962
2020-12-16,2.75,36.25,0.91917586
2020-12-16,2.75,36.75,0.90113175
2020-12-16,2.75,37.25,0.76962
2020-12-16,2.75,37.75,0.6637075
